Date,Ahmedabad,Bengaluru,Chennai,Delhi,Lucknow,Mumbai,Hyderabad,Patna,Gurugram,Visakhapatnam,Amritsar,Jaipur,Thiruvananthapuram,Amaravati
2017-07-01,,0.0,11.51,9.35,,,6.83,,,0.0,,,3.84,
2017-07-02,,0.0,13.05,4.19,,,6.08,,,0.0,,,2.57,
2017-07-03,,0.0,9.05,5.17,,,9.32,,,0.0,,,3.51,
2017-07-04,,0.0,10.41,4.82,,,6.56,,,0.0,,,5.3,
2017-07-05,,0.0,20.49,5.05,,,6.43,,,0.0,,,4.38,
2017-07-06,,0.0,12.38,4.13,,,6.91,,,0.0,,,3.99,
2017-07-07,,0.0,12.27,5.09,,,7.86,,,0.0,,,4.69,
2017-07-08,,0.0,6.29,6.01,,,7.12,,,0.0,,,6.0,
2017-07-09,,0.0,8.07,10.42,,,6.92,,,0.0,,,4.3,
2017-07-10,,0.0,10.63,4.9,,,7.62,,,0.0,,,5.31,
2017-07-11,,0.0,10.51,5.01,,,7.71,,,0.0,,,4.21,
2017-07-12,,0.0,12.96,4.81,,,7.23,,,0.0,,,5.55,
2017-07-13,,0.0,13.05,4.86,,,6.55,,,0.0,,,4.69,
2017-07-14,,0.0,13.05,5.65,,,6.99,,,0.0,,,5.3,
2017-07-15,,0.0,14.42,9.24,,,6.15,,,0.0,,,5.4,
2017-07-16,,0.0,12.92,8.39,,,4.41,,,0.0,,,4.42,
2017-07-17,,0.0,12.24,11.38,,,5.95,,,0.0,,,4.83,
2017-07-18,,0.0,12.75,14.1,,,4.97,,,0.0,,,4.59,
2017-07-19,,0.0,9.95,19.34,,,5.52,,,0.0,,,4.04,
2017-07-20,,0.0,10.78,11.02,,,4.58,,,0.0,,,3.72,
2017-07-21,,0.0,11.26,4.69,,,4.57,,,0.0,,,3.79,
2017-07-22,,0.0,10.99,4.52,,,4.21,,,0.0,,,4.513333333333334,
2017-07-23,,0.0,10.01,3.76,,,5.1,,,0.0,,,5.236666666666667,
2017-07-24,,0.0,10.46,5.21,,,5.46,,,0.0,,,5.96,
2017-07-25,,0.0,10.62,3.98,,,5.85,,,0.0,,,4.93,
2017-07-26,,0.0,11.17,4.61,,,5.39,,,0.0,,,6.05,
2017-07-27,,0.0,9.5,5.12,,,5.99,,,0.0,,,4.91,
2017-07-28,,0.0,8.74,4.84,,,7.7,,,0.0,,,5.1,
2017-07-29,,0.0,8.75,3.3,,,8.08,,,0.0,,,4.39,
2017-07-30,,0.0,8.58,3.53,,,9.26,,,0.0,,,3.14,
2017-07-31,,0.0,8.75,5.91,,,10.08,,,0.0,,,5.11,
2017-08-01,,0.0,8.51,5.48,,,8.77,,,0.0,,,4.17,
2017-08-02,,0.0,8.56,6.7,,,5.93,,,0.0,,,5.56,
2017-08-03,,0.0,8.58,7.02,,,4.8,,,0.0,,,4.62,
2017-08-04,,0.0,8.63,7.71,,,8.43,,,0.0,,,5.29,
2017-08-05,,0.0,8.58,8.68,,,8.91,,,0.0,,,5.1,
2017-08-06,,0.0,8.74,10.21,,,9.57,,,0.0,,,4.5,
2017-08-07,,0.0,9.07,5.84,,,9.62,,,0.0,,,6.14,
2017-08-08,,0.0,8.97,7.08,,,8.13,,,0.0,,,4.9,
2017-08-09,,0.0,9.01,11.34,,,6.94,,,0.0,,,5.66,
2017-08-10,,0.0,9.05,10.31,,,5.8,,,0.0,,,5.45,
2017-08-11,,0.0,9.05,4.87,,,9.04,,,0.0,,,4.84,
2017-08-12,,0.0,8.88,0.0,,,8.64,,,0.0,,,5.44,
2017-08-13,,0.0,8.55,0.0,,,9.5,,,0.0,,,4.78,
2017-08-14,,0.0,8.15,6.42,,,7.96,,,0.0,,,5.69,
2017-08-15,,0.0,7.03,6.85,,,8.5,,,0.0,,,4.91,
2017-08-16,,0.0,6.92,7.81,,,6.88,,,0.0,,,4.57,
2017-08-17,,0.0,6.96,8.36,,,7.23,,,0.0,,,5.28,
2017-08-18,,0.0,6.9425,8.16,,,7.37,,,0.0,,,4.69,
2017-08-19,,0.0,6.925,10.06,,,5.8,,,0.0,,,4.97,
2017-08-20,,0.0,6.9075,7.46,,,5.15,,,0.0,,,4.46,
2017-08-21,,0.0,6.89,1.44,,,5.21,,,0.0,,,4.69,
2017-08-22,,0.0,9.64,0.25,,,8.15,,,0.0,,,4.05,
2017-08-23,,0.0,11.02,4.7,,,7.95,,,0.0,,,4.77,
2017-08-24,,0.0,7.23,6.63,,,7.09,,,0.0,,,5.05,
2017-08-25,,0.0,7.78,3.85,,,6.48,,,0.0,,,4.61,
2017-08-26,,0.0,8.9,2.06,,,6.55,,,0.0,,,4.1,
2017-08-27,,0.0,7.65,4.55,,,5.99,,,0.0,,,4.05,
2017-08-28,,0.0,7.57,2.43,,,5.48,,,0.0,,,4.92,
2017-08-29,,0.0,8.38,4.74,,,5.74,,,0.0,,,5.13,
2017-08-30,,0.0,7.72,7.26,,,5.8,,,0.0,,,5.37,
2017-08-31,,0.0,9.47,28.34,,,7.37,,,0.0,,,5.01,
2017-09-01,,0.0,9.09,12.21,,,7.62,,,0.0,,,3.8,
2017-09-02,,0.0,8.56,10.33,,,9.59,,,0.0,,,4.33,
2017-09-03,,0.0,10.15,8.88,,,6.23,,,0.0,,,4.46,
2017-09-04,,0.0,9.59,11.14,,,7.97,,,0.0,,,3.49,
2017-09-05,,0.0,6.2,8.93,,,6.99,,,0.0,,,3.82,
2017-09-06,,0.0,7.4,9.89,,,8.58,,,0.0,,,3.24,
2017-09-07,,0.0,7.33,7.9,,,10.17,,,0.0,,,5.45,
2017-09-08,,0.0,6.99,9.84,,,8.14,,,0.0,,,4.46,
2017-09-09,,0.0,6.99,11.27,,,6.52,,,0.0,,,4.96,
2017-09-10,,0.0,6.96,14.83,,,6.21,,,0.0,,,3.71,
2017-09-11,,0.0,7.2,12.0,,,8.43,,,0.0,,,4.3,
2017-09-12,,0.0,9.21,10.14,,,7.46,,,0.0,,,3.7,
2017-09-13,,0.0,7.33,5.71,,,7.56,,,0.0,,,4.38,
2017-09-14,,0.0,6.96,10.24,,,7.61,,,0.0,,,4.29,
2017-09-15,,0.0,7.66,12.73,,,7.29,,,0.0,,,5.22,
2017-09-16,,0.0,7.68,14.42,,,6.37,,,0.0,,,4.12,
2017-09-17,,0.0,8.63,13.49,,,4.23,,,0.0,,,4.06,
2017-09-18,,0.0,8.21,11.54,,,5.36,,,0.0,,,4.4,
2017-09-19,,0.0,8.6,16.17,,,5.22,,,0.0,,,3.51,
2017-09-20,,0.0,4.94,21.37,,,5.52,,,0.0,,,4.04,
2017-09-21,,0.0,7.97,16.34,,,5.8,,,0.0,,,4.24,
2017-09-22,,0.0,7.93,11.24,,,8.05,,,0.0,,,5.36,
2017-09-23,,0.0,6.66,12.97,,,12.7,,,0.0,,,4.67,
2017-09-24,,0.0,10.32,12.69,,,16.16,,,0.0,,,4.39,
2017-09-25,,0.0,29.32,13.13,,,12.1,,,0.0,,,5.39,
2017-09-26,,0.0,21.45,18.35,16.98,,10.8,17.82,22.96,0.0,,,6.33,
2017-09-27,,0.0,22.68,22.31,17.41,,11.18,92.27,23.254,0.0,,,5.17,
2017-09-28,,0.0,22.24,23.52,26.17,,12.51,30.76,23.548,0.0,,,6.06,
2017-09-29,,0.0,15.0,18.61,33.63,,10.13,16.6,23.842,0.0,,,4.98,
2017-09-30,,0.0,14.75,8.59,28.62,,8.92,13.35,24.136000000000003,0.0,,,3.89,
2017-10-01,,1.37,12.04,14.66,16.22,,2.95,19.34,24.43,0.05,,,1.0,
2017-10-02,,1.8,9.25,12.1,22.14,,4.8,19.88,24.99,0.07,,,0.48,
2017-10-03,,1.81,9.16,11.47,32.38,,9.81,39.73,23.46,0.05,,,0.83,
2017-10-04,,7.5,11.83,14.09,23.2,,11.72,45.4,23.75,0.11,23.64,51.05,0.97,
2017-10-05,,21.6,13.9,13.8,36.06,,11.45,41.89,20.05,0.03,22.92,35.78,1.18,
2017-10-06,,17.21,14.66,12.19,31.85,,8.09,42.64,16.21,0.04,23.09,40.28,0.68,
2017-10-07,,17.23,12.3,14.27,37.13,,12.33,23.05,16.01,0.06,34.88,35.25,1.56,
2017-10-08,,14.42,12.53,14.05,31.31,,10.59,40.39,20.5,0.03,32.49,34.28,0.99,
2017-10-09,,15.19,18.35,17.82,35.01,,6.49,35.55,16.0,0.04,33.6,35.86,1.8,
2017-10-10,45.75,14.78,12.65,13.81,41.09,,6.08,40.18,17.215,0.0,35.61,37.68,0.0,
2017-10-11,36.6,17.4,14.11,14.22,22.52,,4.63,109.78,18.43,0.0,39.8,31.06,0.0,
2017-10-12,,16.24,16.1,12.39,29.05,,5.04,28.26,21.51,0.0,38.87,27.22,0.0,
2017-10-13,,16.58,20.74,14.41,46.9,,3.15,25.66,,0.0,39.54,33.94,0.0,
2017-10-14,,15.1,17.57,23.78,29.84,,3.74,19.4,,0.0,42.91,40.95,0.0,
2017-10-15,,18.62,16.49,15.25,41.41,,3.41,47.92,,0.0,31.23,66.35,0.0,
2017-10-16,,15.09,18.07,40.14,65.79,,3.45,39.43,,0.0,40.11,90.36,0.0,
2017-10-17,,21.29,23.85,49.91,57.02,,4.69,44.39,,0.0,43.07,72.9,0.0,
2017-10-18,75.0,23.66,26.48,55.52,71.46,,5.58,44.95,,0.0,47.35,37.33,0.0,
2017-10-19,75.65,21.72,27.96,53.32,33.42,,10.71,33.57,23.17,0.13,55.06,31.03,2.91,
2017-10-20,76.3,22.47,14.79,47.28,29.91,,3.38,42.2,33.09,0.0,70.05,34.68,0.1,
2017-10-21,46.52,16.86,14.83,49.3,25.23,,5.46,29.46,24.04,0.03,44.81,39.87,0.6,
2017-10-22,28.25,14.94,14.45,31.89,56.2,,2.55,60.74,28.465,0.0,49.29,46.75,0.0,
2017-10-23,34.62,17.72,16.93,63.05,84.66,,5.48,92.02,32.89,0.12,60.52,25.84,1.41,
2017-10-24,37.53,25.27,16.04,87.22,70.3,,2.17,91.32,44.54,0.0,59.6,36.92,0.1,
2017-10-25,89.33,26.42,16.63,57.55,84.92,,1.55,72.98,,0.0,73.42,60.91,0.0,
2017-10-26,141.28,22.64,18.49,63.21,108.75,,1.84,40.44,,0.0,60.05,38.37,0.0,
2017-10-27,121.9,19.54,16.51,52.4,98.16,,2.33,41.76,,0.0,48.88,47.29,0.13,
2017-10-28,118.1,22.25,15.98,60.5,113.9,,2.4,94.11,,0.0,54.81,66.65,0.0,
2017-10-29,108.3,21.46,14.75,57.94,45.39,,4.19,55.14,,0.0,53.78,45.42,0.0,
2017-10-30,61.695,16.63,16.25,64.94,55.14,,0.0,69.64,,0.0,54.62,37.63,0.0,
2017-10-31,15.09,24.36,14.16,75.68,62.96,,32.64,29.03,27.22,0.21,62.18,48.24,5.92,
2017-11-01,0.0,47.53,9.72,43.9,36.76,,36.6,0.0,20.94,0.17,56.94,90.2,5.43,
2017-11-02,0.0,50.52,10.8,56.86,44.44,,27.41,26.02,21.23,0.14,46.39,112.11,6.32,
2017-11-03,66.67,62.33,13.65,60.96,46.54,,27.54,67.76,25.86,0.09,37.73,66.96,7.04,
2017-11-04,59.61,27.96,18.14,74.75,52.5,,23.05,122.4,24.26,0.14,53.81,28.03,6.78,
2017-11-05,53.51,23.52,11.65,97.76,66.41,,19.93,84.83,29.6,0.15,23.24,41.78,5.13,
2017-11-06,67.88,22.24,15.71,96.0,60.42,,25.12,63.09,27.26,1.65,59.61,90.88,7.88,
2017-11-07,85.13,25.13,20.32,103.77,58.14,,29.83,58.85,26.17,4.45,36.48,92.25,7.73,
2017-11-08,98.51,25.46,14.1,104.65,66.12,,24.69,84.36,24.91,11.07,54.2,80.23,9.29,
2017-11-09,87.41,26.42,14.27,104.52,82.14,,25.68,79.33,27.95,12.03,60.07,107.75,7.43,
2017-11-10,87.55,20.93,15.3,109.98,63.79,,27.05,203.0,26.02,4.18,56.14,93.27,8.01,
2017-11-11,90.69,24.53,13.12,117.92,44.84,,29.64,132.18,27.05,0.81,67.76,85.19,6.76,
2017-11-12,83.49,24.2,11.81,104.82,30.59,,29.99,70.91,23.03,0.0,89.17,94.28,7.04,
2017-11-13,121.12,22.14,19.88,105.48,76.25,,27.59,114.74,25.75,2.73,76.63,95.44,9.57,
2017-11-14,159.36,20.53,19.35,75.36,116.02,,28.97,166.51,20.02,12.06,59.94,28.69,9.06,
2017-11-15,48.57,17.34,28.29,79.14,69.47,,25.3,78.83,19.37,12.59,59.36,23.64,8.28,
2017-11-16,15.88,23.09,31.03,82.34,70.19,,27.1,50.08,19.9,11.94,100.36,21.08,9.24,
2017-11-17,40.17,18.76,19.05,70.95,45.63,,25.49,75.54,19.44,14.19,88.99,25.35,8.57,
2017-11-18,41.66,22.57,18.68,50.62,37.86,,24.83,136.55,19.76,11.36,57.11,25.1,7.32,
2017-11-19,43.4,25.1,14.12,55.24,35.5,18.54,25.29,87.81,18.23,5.82,68.71,26.36,5.33,
2017-11-20,40.92,25.05,14.46,64.19,31.15,24.57,25.21,39.46,18.69,10.34,85.69,23.93,6.73,
2017-11-21,50.89,26.66,16.24,75.18,34.77,21.73,28.86,38.81,19.26,8.28,108.39,31.51,6.92,
2017-11-22,52.25,28.5,18.52,74.09,42.64,18.83,22.12,42.31,18.75,9.69,124.04,43.67,7.9,
2017-11-23,60.87,28.13,25.94,70.15,43.51,23.69,28.39,25.56,18.29,22.58,116.84,70.95,8.42,
2017-11-24,83.98,30.94,26.61,82.97,43.54,23.81,23.41,47.96,19.99,21.16,130.87,102.15,8.4,12.4
2017-11-25,117.06,34.88,22.93,88.0,59.61,21.4,24.28,36.7,20.6,25.13,144.84,101.31,10.9,12.08
2017-11-26,94.83,33.72,15.45,101.44,40.24,22.3,31.34,19.86,25.45,17.64,150.62,116.25,7.43,14.85
2017-11-27,102.24,34.14,16.55,87.3,41.65,26.17,33.05,14.26,20.76,28.9,118.88,99.29,8.96,21.77
2017-11-28,98.52,34.51,16.62,93.71,55.7,32.21,36.36,25.02,24.38,41.05,124.96,125.28,8.6,17.01
2017-11-29,62.78,26.59,19.6,132.94,130.14,26.52,29.33,45.99,25.94,32.46,120.09,107.63,6.23,16.59
2017-11-30,76.19,22.72,14.21,108.26,101.26,27.5,30.5,48.46,24.94,25.48,119.97,98.2,3.79,14.54
2017-12-01,70.53,21.32,14.07,94.55,124.68,25.79,26.11,28.65,34.08,30.94,132.21,76.07,5.23,13.97
2017-12-02,39.47,23.42,16.1,102.69,79.94,29.07,23.91,45.69,26.1,19.62,103.08,59.86,5.93,19.87
2017-12-03,34.16,29.32,15.55,99.76,72.57,28.17,25.61,18.58,19.13,16.66,81.29,68.91,6.47,12.12
2017-12-04,34.25,30.26,16.56,101.07,60.04,26.61,24.68,21.4,17.72,23.34,54.59,64.01,5.83,17.58
2017-12-05,31.27,25.19,14.06,104.85,42.85,23.47,20.52,25.66,16.1,45.6,50.78,44.14,6.663333333333333,13.75
2017-12-06,19.75,28.15,15.27,68.08,36.02,21.11,20.6,24.32,18.1,44.64,105.34,29.58,7.496666666666666,14.99
2017-12-07,33.53,31.84,18.02,39.33,33.79,23.93,27.61,14.62,12.63,24.99,66.48,27.11,8.33,25.32
2017-12-08,34.05,50.17,21.07,3.63,38.04,21.25,22.87,17.91,0.0,26.84,52.09,17.66,4.38,33.71
2017-12-09,39.59,44.62,20.82,9.06,77.61,18.76,22.57,129.42,0.0,31.93,57.3,23.45,4.48,28.88
2017-12-10,57.23,38.79,18.97,16.38,79.86,19.05,23.47,107.68,0.0,42.5,52.28,11.05,4.7,19.41
2017-12-11,48.51,41.9,16.3,13.13,68.51,23.32,32.65,114.79,0.0,32.49,38.91,6.04,4.77,26.15
2017-12-12,43.85,33.0,20.09,3.04,77.96,31.43,42.71,67.03,0.0,40.7,35.27,8.84,4.79,28.88
2017-12-13,58.85,28.17,14.83,2.59,41.47,31.13,33.14,57.63,0.0,52.74,40.44,7.96,4.97,24.36
2017-12-14,48.35,34.18,18.59,2.33,31.95,33.07,22.84,47.53,0.0,14.13,39.62,6.9,6.01,20.67
2017-12-15,42.8,67.93,14.2,3.26,33.77,35.05,23.42,43.36,0.0,25.01,43.28,6.8,5.85,16.7
2017-12-16,34.68,29.85,18.54,2.87,31.24,33.31,31.68,35.74,0.0,66.71,44.38,7.71,6.2,28.84
2017-12-17,26.48,31.65,13.79,2.44,42.28,35.3,31.63,20.69,0.0,49.16,46.11,12.71,5.38,30.94
2017-12-18,35.66,39.92,15.45,2.15,47.82,57.84,23.1,65.97,0.0,39.63,46.22,9.39,5.17,33.45
2017-12-19,56.59,31.68,16.64,4.37,95.55,106.01,32.53,53.79,0.0,27.22,47.24,20.4,4.64,21.78
2017-12-20,41.72,88.57,18.2,5.96,131.19,170.9,48.21,51.81,0.0,37.01,50.41,20.68,4.7,30.74
2017-12-21,41.87,69.84,17.48,3.57,65.06,129.09,50.51,11.85,0.0,25.28,54.36,15.07,4.16,32.07
2017-12-22,35.05,77.93,21.68,2.69,35.32,130.96,55.73,45.13,0.0,51.86,31.26,17.08,4.65,35.9
2017-12-23,57.77,37.69,20.49,3.61,51.76,129.07,42.69,75.53,0.0,55.38,32.42,32.12,3.93,26.6
2017-12-24,64.15,17.8,19.0,9.75,52.15,132.17,41.56,32.78,0.0,40.0,36.08,19.04,4.2,28.41
2017-12-25,65.84,14.41,16.38,7.06,41.29,84.58,36.68,53.5,0.0,26.44,36.76,24.54,3.95,17.89
2017-12-26,52.7,20.89,23.35,6.18,52.01,76.02,34.06,25.24,0.0,45.4,35.17,18.38,4.26,27.2
2017-12-27,63.56,26.75,19.01,9.76,64.87,127.0,34.05,28.9,0.0,42.58,37.51,15.77,6.49,41.57
2017-12-28,81.88,25.49,27.14,11.62,73.3,156.72,39.96,14.52,0.0,55.3,32.6,31.67,6.41,43.23
2017-12-29,68.26,27.48,20.07,10.69,50.17,163.79,45.17,8.19,0.0,35.2,33.37,44.81,7.53,29.81
2017-12-30,56.06,24.2,21.65,15.32,44.54,146.13,47.61,35.53,0.0,19.08,35.53,27.74,7.23,21.44
2017-12-31,41.54,24.62,10.97,23.13,37.95,149.36,43.33,38.14,53.13,13.63,38.96,21.26,5.08,25.49
2018-01-01,48.4,22.62,11.72,11.79,28.79,123.48,36.98,29.5,36.49,13.89,38.24,30.68,6.13,15.23
2018-01-02,44.32,21.46,13.17,4.26,40.59,148.1,31.23,16.12,32.88,16.24,40.78,30.26,5.59,15.45
2018-01-03,44.16,25.24,15.62,2.87,28.67,115.35,28.9,68.3,34.05,41.16,37.38,55.09,7.11,25.36
2018-01-04,67.15,25.4,14.55,4.24,34.5,112.87,40.67,29.69,38.64,98.05,,45.46,10.52,33.36
2018-01-05,103.8,27.28,14.05,4.57,39.93,81.9,41.36,13.2,31.42,66.2,,41.07,9.62,35.19
2018-01-06,95.16,26.54,13.34,8.53,50.65,111.01,40.73,47.68,46.19,92.21,,51.15,10.12,41.72
2018-01-07,84.44,24.43,13.8,4.99,49.26,86.45,36.43,67.77,39.5,79.46,,36.34,6.9,30.18
2018-01-08,72.82,24.61,13.71,5.28,40.75,77.62,33.01,61.93,36.81,52.99,,56.41,10.93,21.81
2018-01-09,49.53,22.08,11.96,10.36,44.62,71.35,33.53,25.19,34.62,19.04,,51.81,11.15,23.6
2018-01-10,77.31,20.93,12.39,3.98,39.3,107.05,33.57,53.95,27.9,48.04,,73.06,9.77,23.02
2018-01-11,100.17,31.34,14.8,3.47,42.21,81.3,36.87,52.96,17.04,64.86,,74.17,9.68,25.82
2018-01-12,94.57,24.24,15.35,3.73,40.61,84.96,43.0,65.07,20.99,65.57,89.91,54.8,9.51,31.49
2018-01-13,88.76,28.98,20.98,3.2,59.1,41.92,41.95,39.86,37.48,38.32,86.29,95.22,9.35,22.49
2018-01-14,81.63,30.63,14.32,1.87,65.0,74.0,40.04,15.67,32.96,62.89,134.6,31.18,7.08,18.03
2018-01-15,66.44,20.85,10.79,2.15,70.75,108.92,23.11,46.99,34.18,41.32,105.11,20.46,9.49,13.75
2018-01-16,112.56,26.35,10.75,3.92,33.04,94.91,25.41,82.87,25.59,38.84,86.56,15.77,10.75,13.29
2018-01-17,86.77,23.5,15.27,34.61,43.64,83.65,28.58,23.04,42.45,37.54,96.5,10.69,10.02,16.99
2018-01-18,86.29,24.32,18.85,85.75,57.82,94.41,38.39,20.22,54.22,47.89,84.39,25.55,8.88,29.99
2018-01-19,131.09,23.41,17.57,81.11,104.19,137.24,38.21,49.99,46.92,56.92,96.68,31.11,10.15,29.83
2018-01-20,122.7,23.33,17.79,53.34,43.51,79.37,42.06,39.44,36.93,62.16,82.55,31.71,11.55,37.84
2018-01-21,155.55,20.26,16.88,63.87,47.75,81.58,37.92,33.14,44.92,58.52,83.2,46.95,8.2,24.35
2018-01-22,76.32,19.57,16.82,72.5,60.5,86.28,31.43,29.03,43.35,51.08,82.45,28.63,10.76,29.01
2018-01-23,66.11,20.22,18.15,67.65,81.59,28.18,27.83,52.97,52.55,94.82,88.61,32.81,9.58,29.17
2018-01-24,111.32,28.47,18.6,56.27,29.79,90.98,26.3,24.81,60.25,74.7525,99.51,48.47,8.48,28.04
2018-01-25,157.6,20.55,18.91,48.6,24.61,,38.56,10.36,42.1,54.685,87.27,61.77,7.51,38.7
2018-01-26,132.44,18.82,16.01,57.6,26.22,,37.18,6.68,48.77,34.61750000000001,99.72,57.18,8.92,28.23
2018-01-27,82.32,21.59,16.59,60.99,26.06,,34.93,38.14,43.32,14.55,81.09,55.53,7.61,28.33
2018-01-28,94.35,18.06,15.9,73.57,31.53,,30.72,20.84,46.68,37.57,103.35,50.91,8.7,21.04
2018-01-29,141.23,20.86,16.29,74.45,33.49,,28.63,14.09,47.68,34.35,115.47,45.22,10.13,22.55
2018-01-30,161.75,18.96,18.79,51.3,27.1,,33.46,67.17,34.27,62.06,120.39,67.01,7.84,28.7
2018-01-31,124.97,20.81,21.61,48.06,21.7,,44.33,39.23,34.35,48.88,140.88,50.6,8.93,39.46
2018-02-01,160.97,31.0,20.84,67.65,27.21,143.92,63.29,10.81,45.89,46.23,127.95,44.29,6.26,41.29
2018-02-02,87.26,25.09,18.15,71.59,50.47,94.33,53.44,9.66,46.27,53.53,141.5,31.11,5.83,29.49
2018-02-03,152.93,19.43,22.82,64.81,85.06,44.52,33.42,78.6,43.2,61.32,150.96,25.56,10.17,21.23
2018-02-04,151.47,17.81,16.68,56.52,24.26,127.49,25.66,53.8,36.43,55.05,141.86,28.55,7.77,25.13
2018-02-05,128.01,19.56,17.01,78.45,24.02,101.68,29.17,20.35,67.21,56.53,100.19,30.15,7.76,20.33
2018-02-06,94.11,17.18,18.16,67.62,24.7,95.36,40.94,12.17,67.98,66.0,82.69,24.59,7.45,17.83
2018-02-07,96.35,18.77,15.07,55.33,27.97,68.63,56.56,10.46,67.64,45.16,68.61,26.28,7.41,25.44
2018-02-08,105.05,32.12,15.81,86.77,27.34,62.84,42.94,9.28,68.33,39.76,71.77,31.33,9.07,16.74
2018-02-09,166.23,26.93,18.28,84.22,26.29,51.04,38.89,8.94,68.91,42.5,65.6,26.43,9.72,12.54
2018-02-10,186.66,25.66,17.07,86.85,34.48,88.28,32.19,8.22,67.8,30.27,102.14,19.86,7.92,11.14
2018-02-11,63.78,14.77,14.25,82.24,55.4,41.31,17.89,11.26,68.14,15.38,66.03,17.21,12.65,6.57
2018-02-12,85.46,15.02,12.66,42.62,29.17,33.95,12.99,13.92,67.45,0.3,60.95,20.32,11.58,7.18
2018-02-13,64.84,12.96,16.55,72.84,26.82,64.53,16.16,13.57,17.6,0.38,40.12,32.45,11.81,7.62
2018-02-14,53.74,13.54,17.53,44.75,20.07,93.35,22.99,9.93,26.86,2.22,48.87,32.95,11.2,9.02
2018-02-15,76.29,15.35,16.78,47.11,22.13,40.8,29.9,8.84,14.71,9.43,47.0,38.92,12.31,15.01
2018-02-16,113.4,22.24,12.52,60.03,21.53,58.1,33.77,10.1,35.02,5.75,53.75,54.9,12.37,14.88
2018-02-17,123.41,23.18,10.31,60.9,25.88,51.66,39.91,25.73,36.94,0.98,34.52,78.06,11.31,9.45
2018-02-18,178.15,15.17,13.46,67.43,30.06,66.03,39.49,29.26,38.84,0.6,37.88,55.76,9.13,22.25
2018-02-19,246.03,17.17,11.8,88.37,30.55,83.43,26.69,16.43,23.78,1.04,39.88,61.35,11.44,9.73
2018-02-20,138.66,16.61,12.05,87.59,39.68,57.73,25.68,36.75,11.43,13.07,40.59,87.92,11.74,12.39
2018-02-21,130.45,20.66,11.0,94.31,85.51,51.36,28.9,22.49,11.89,46.12,34.15,86.83,12.2,12.69
2018-02-22,136.23,26.13,12.53,90.58,55.94,116.57,29.91,16.93,11.44,49.93,36.43,77.43,10.8,15.32
2018-02-23,169.89,19.82,11.96,92.54,74.73,107.44,30.0,9.39,11.96,44.85,43.62,73.15,12.02,14.52
2018-02-24,125.895,15.15,9.91,80.95,52.21,195.92,27.02,10.54,12.01,117.99,38.61,65.37,11.06,16.94
2018-02-25,81.9,13.05,10.8,59.15,26.11,185.01,33.9,8.73,15.23,102.86,28.505,41.26,10.32,18.59
2018-02-26,88.62,23.09,13.45,43.27,23.22,200.29,52.86,7.83,14.0,49.45,18.4,47.11,9.58,18.66
2018-02-27,100.58,20.8,12.95,56.44,30.83,271.94,52.81,7.74,15.12,40.83,35.86,42.66,9.49,27.0
2018-02-28,100.47,25.1,14.34,78.41,36.52,267.06,54.05,8.48,16.23,49.76,34.92,43.46,10.1,14.54
2018-03-01,63.04,20.33,12.58,79.9,34.48,255.18,46.13,25.26,38.51,43.38,36.16,36.96,9.56,17.68
2018-03-02,54.74,21.33,11.87,78.23,29.24,119.47,37.83,10.7,41.11,36.46,21.96,40.16,8.43,14.38
2018-03-03,61.23,26.83,10.47,59.03,28.02,120.64,27.24,5.18,38.18,36.56,35.26,54.25,8.42,13.01
2018-03-04,57.34,31.34,11.96,56.08,33.09,57.87,32.28,7.78,37.47,38.14,36.17,49.83,8.38,15.74
2018-03-05,72.38,39.95,10.3,56.62,28.16,74.6,27.82,6.73,37.86,35.96,26.79,40.93,8.7,22.65
2018-03-06,111.18,29.06,15.17,44.67,27.32,70.27,23.52,6.29,38.13,28.18,22.62,51.47,8.35,30.06
2018-03-07,66.9,19.18,14.02,54.4,33.73,44.13,26.99,7.26,38.72,36.69,20.72,58.14,9.23,14.85
2018-03-08,109.62,19.49,27.97,82.26,51.26,104.37,31.44,9.06,39.61,13.2,22.28,48.29,9.61,25.14
2018-03-09,108.46,31.65,14.85,75.45,41.19,118.72,31.79,8.36,39.96,14.06,27.71,45.3,7.44,18.7
2018-03-10,118.44,25.26,15.41,47.05,31.44,21.7,30.19,5.79,38.64,33.86,21.57,42.08,9.29,15.26
2018-03-11,104.3,20.37,12.02,55.86,32.65,76.15,20.92,6.7,38.98,33.9,29.85,48.85,10.29,9.19
2018-03-12,105.02,16.54,10.68,65.27,34.97,110.99,24.38,32.2,40.14,33.06,28.47,56.16,9.79,15.02
2018-03-13,105.37,13.79,10.34,73.67,36.52,63.2,25.69,63.94,44.0,38.34,20.1,61.12,9.43,19.8
2018-03-14,57.46,15.38,11.68,87.49,77.86,33.58,27.97,62.19,40.01,38.12,20.46,51.65,7.47,13.94
2018-03-15,75.31,17.84,14.92,66.89,48.68,53.56,22.92,34.25,36.91,34.22,27.71,54.24,5.92,9.51
