Date,Ahmedabad,Bengaluru,Chennai,Delhi,Lucknow,Mumbai,Hyderabad,Patna,Gurugram,Visakhapatnam,Amritsar,Jaipur,Thiruvananthapuram,Amaravati
2018-10-13,40.26,57.57,22.7,68.66,22.38,65.19,34.65,20.99,51.07,24.48,53.83,37.28,5.97,19.71
2018-10-14,38.17,28.07,25.64,53.99,22.59,73.09,24.31,13.6,49.09,37.85,52.24,38.31,4.88,17.06
2018-10-15,37.85,31.68,22.08,68.24,28.72,80.26,25.04,17.04,56.83,42.3,42.76,64.0,4.71,21.36
2018-10-16,50.64,31.15,23.42,100.51,39.62,82.26,20.97,12.93,56.72,26.32,31.89,83.77,5.65,22.0
2018-10-17,44.54,32.79,27.86,81.62,37.01,75.79,23.8,34.3,74.91,25.0,35.21,77.86,6.03,15.15
2018-10-18,37.38,37.9,29.65,112.6,48.84,71.72,21.6,42.26,84.59,51.18,37.05,87.19,4.19,17.848
2018-10-19,31.62,27.29,33.15,61.47,46.77,62.56,26.85,30.52,28.09,35.02,40.66,57.64,4.48,20.546
2018-10-20,40.8,31.45,35.57,59.64,40.75,57.87,31.47,13.44,42.7,32.34,43.72,54.99,5.5,23.244
2018-10-21,71.73,38.3,26.02,71.3,42.75,54.6,28.44,13.25,28.19,45.03,41.44,34.6,4.45,25.942
2018-10-22,85.03,51.26,30.6,71.09,34.18,51.33,35.41,15.36,32.5,39.99,59.14,59.74,6.18,28.64
2018-10-23,69.53,52.1,31.36,87.65,35.55,51.91,28.2,14.12,71.55,58.0,48.5,48.23,5.14,23.25
2018-10-24,45.91,47.8,31.19,129.52,62.44,60.86,28.34,11.18,67.95,49.75,49.42,58.23,6.83,17.47
2018-10-25,61.49,45.09,31.3,120.26,91.04,65.11,30.25,18.94,83.16,56.28,63.12,53.35,6.54,23.5
2018-10-26,36.1,46.02,28.88,133.52,81.44,54.67,30.17,22.7,159.19,25.79,59.9,39.16,7.34,27.43
2018-10-27,73.82,51.24,32.54,143.02,84.15,62.35,42.38,37.86,165.51,40.79,58.63,52.5,8.34,25.35
2018-10-28,30.89,47.93,29.44,100.04,63.47,59.260000000000005,33.18,19.96,76.44,14.74,63.32,49.04,5.81,21.54
2018-10-29,27.9,65.76,27.9,104.22,111.56,56.17,27.61,16.77,69.51,13.4,58.62,63.9,4.85,20.23
2018-10-30,31.3,73.78,27.21,119.07,109.83,86.04,28.61,14.79,103.44,13.53,42.66,62.39,4.6,20.27
2018-10-31,30.08,46.05,30.1,122.87,74.42,75.41,32.11,17.61,99.21,12.03,46.82,59.68,4.48,11.45
2018-11-01,47.36,37.49,30.91,133.14,93.21,127.38,30.38,22.24,103.8,10.99,41.97,81.51,5.37,21.13
2018-11-02,54.14,29.12,27.01,86.56,108.27,119.9,25.92,15.86,55.94,11.38,41.35,110.57,8.4,27.06
2018-11-03,62.88,28.45,23.55,45.59,63.46,101.3,22.01,12.67,36.75,10.48,50.66,81.95,7.58,20.22
2018-11-04,37.71,25.74,24.03,30.79,35.72,57.99,20.14,15.65,38.22,8.4,20.68,46.16,5.91,17.83
2018-11-05,50.08,32.92,27.64,48.8,29.36,65.45,23.46,45.28,38.42,17.57,34.54,53.37,6.62,37.67
2018-11-06,46.11,34.18,30.82,44.84,28.33,93.55,25.0,26.47,36.53,46.24,63.98,66.09,5.19,37.74
2018-11-07,59.82,34.22,30.88,52.43,49.28,164.12,23.63,26.2,49.35,45.85,75.25,75.93,8.93,33.61
2018-11-08,77.22,38.24,31.42,106.68,47.4,142.85,21.32,9.18,97.71,42.95,54.79,53.74,10.13,30.5
2018-11-09,61.99,32.31,25.77,109.68,56.68,144.47,25.9,8.15,102.08,26.68,70.0,87.8,8.77,47.24
2018-11-10,76.89,39.15,28.01,127.11,68.35,168.54,26.57,8.81,95.46,29.59,69.43,82.3,6.88,46.64
2018-11-11,75.79,43.57,25.69,113.81,58.38,150.06,27.54,7.4,78.16,12.31,62.91,80.06,4.35,46.85
2018-11-12,73.26,65.11,26.84,101.5,84.84,117.3,31.73,6.0,106.59,20.8,64.4,96.78,5.46,54.62
2018-11-13,80.21,59.92,30.73,111.18,118.49,58.83,37.98,4.68,84.26,16.19,66.33,118.02,5.83,58.58
2018-11-14,56.23,77.83,29.59,67.48,60.15,90.14,39.93,6.19,48.96,14.06,31.55,59.62,5.95,59.86
2018-11-15,41.93,50.94,24.8,51.99,50.0,101.75,35.35,26.86,43.01,12.5,34.36,76.85,5.54,40.04
2018-11-16,40.73,31.59,22.92,41.05,25.77,124.09,29.83,11.27,34.49,12.13,58.53,64.28,5.36,37.45
2018-11-17,96.09,28.53,26.96,61.7,29.4,136.18,21.93,8.13,50.81,17.34,63.92,77.97,3.5,34.5
2018-11-18,129.43,25.94,27.07,92.64,65.15,105.25,20.29,15.36,87.59,23.39,63.69,44.87,3.9,30.95
2018-11-19,70.77,28.63,23.22,47.93,83.48,71.57,21.29,26.16,38.99,10.95,49.43,46.87,5.55,25.15
2018-11-20,83.77,35.0,23.8,80.38,100.43,37.89,27.66,15.47,42.48,12.42,44.79,68.81,6.63,23.58
2018-11-21,81.77,32.46,22.53,81.87,65.02,95.155,27.7,16.95,47.97,,46.17,61.09,6.15,28.6
2018-11-22,52.58,30.52,28.68,120.74,54.87,152.42,28.06,18.78,101.0,,58.25,39.46,5.54,37.34
2018-11-23,39.22,34.72,27.7,102.45,47.99,87.21,30.04,13.41,73.75,,48.19,48.41,5.3,58.15
2018-11-24,38.92,32.39,31.62,50.88,45.74,84.87,34.44,10.93,43.31,,52.26,58.75,6.68,46.02
2018-11-25,37.9,27.58,28.95,84.38,54.6,94.35,30.48,12.07,88.16,,60.58,99.17,4.29,46.8
2018-11-26,29.58,30.14,35.11,120.55,90.57,96.0,32.61,23.81,105.13,,55.21,61.76,7.11,59.17
2018-11-27,25.01,36.17,32.76,176.98,124.82,97.62,35.57,16.57,128.72,,60.97,37.17,7.92,71.79
2018-11-28,22.45,32.37,30.02,146.11,99.86,96.93,36.14,32.01,79.18,,55.69,34.09,9.48,51.18
2018-11-29,33.9,28.83,27.3,124.27,57.85,84.16,43.12,20.04,73.56,,58.08,52.5,8.82,38.5
2018-11-30,35.3,30.83,28.31,86.03,38.48,77.61,34.75,12.7,61.8,21.35,54.46,92.54,9.2,48.91
2018-12-01,42.52,34.43,30.54,90.73,52.47,88.2,35.06,8.57,80.82,25.09,64.23,100.82,8.86,56.71
2018-12-02,37.49,27.96,26.02,152.89,104.37,83.02,33.02,10.01,110.24,23.126666666666665,64.86,67.09,7.49,39.14
2018-12-03,34.25,29.75,26.81,144.74,51.88,81.73,30.02,29.59,88.34,21.16333333333333,47.57,73.89,7.02,40.81
2018-12-04,36.22,34.03,27.4,169.75,73.75,115.22,29.22,63.88,95.95,19.2,39.31,61.42,7.53,49.58
2018-12-05,37.91,30.8,28.85,142.92,47.87,150.46,24.04,49.65,62.99,19.05,55.41,73.62,8.93,44.42
2018-12-06,45.83,33.09,27.19,156.61,53.62,120.51,25.89,27.46,64.2,14.65,82.42,70.96,7.82,49.04
2018-12-07,39.95,34.16,26.96,105.05,46.55,86.97,19.87,11.1,58.26,13.87,60.93,54.14,7.22,52.76
2018-12-08,23.99,28.09,24.43,107.05,60.28,94.1,20.56,23.45,64.11,16.8,70.23,57.28,6.76,53.61
2018-12-09,38.54,19.92,23.02,127.78,75.26,72.16,20.26,18.96,98.12,16.37,74.45,66.72,6.34,44.4
2018-12-10,58.22,31.44,25.93,121.45,168.23,66.57,18.63,22.37,71.81,20.84,76.3,66.35,6.87,43.16
2018-12-11,58.0,39.46,29.71,124.9,67.28,93.04,24.48,46.74,44.93,22.34,74.09,37.78,4.75,42.93
2018-12-12,42.06,39.8,37.55,80.05,62.66,89.14,21.92,31.18,70.8,18.79,70.02,31.13,5.2,45.71
2018-12-13,26.87,37.08,31.05,56.05,35.67,89.36,22.72,24.74,31.62,18.12,74.85,36.73,4.52,47.92
2018-12-14,18.52,38.05,29.69,60.27,28.84,97.88,25.98,13.25,52.65,14.62,44.51,36.44,3.59,44.2
2018-12-15,15.42,39.72,23.66,53.33,28.82,84.54,24.05,9.65,78.51,13.69,47.92,44.32,5.73,33.44
2018-12-16,14.29,38.75,22.21,65.32,58.93,66.74,23.25,10.16,78.03,15.67,49.1,46.98,1.26,29.86
2018-12-17,17.43,76.09,26.53,94.61,57.35,67.63,20.68,9.64,83.2,12.29,53.92,39.09,4.03,17.79
2018-12-18,32.07,106.26,29.8,82.18,47.69,105.66,19.52,8.93,37.27,27.3,64.18,53.39,9.54,17.01
2018-12-19,48.74,47.55,23.98,89.2,36.4,152.15,22.61,25.13,69.79,15.12,71.01,94.52,6.5,24.99
2018-12-20,50.03,35.33,24.8,139.08,36.56,104.68,30.84,12.91,123.06,18.9,67.16,130.73,6.96,43.17
2018-12-21,46.28,48.19,24.41,103.06,37.62,103.29,30.3,9.21,129.67,18.15,68.56,131.34,6.52,38.95
2018-12-22,88.27,35.22,23.85,117.64,86.36,154.21,31.84,13.73,209.47,19.17,56.49,61.55,7.08,32.57
2018-12-23,47.49,25.68,25.66,145.67,54.66,149.03,25.43,7.94,140.63,20.58,47.96,39.64,5.11,27.04
2018-12-24,28.91,29.5,24.58,152.77,38.8,128.11,25.96,5.72,208.0,32.71,47.12,50.01,7.09,40.43
2018-12-25,29.19,33.96,27.37,74.6,31.82,107.87,26.91,5.28,44.35,56.81,45.26,47.54,4.74,52.11
2018-12-26,31.84,33.88,25.49,89.51,40.92,80.71,23.04,10.26,93.27,75.97,45.11,79.21,5.96,47.16
2018-12-27,65.41,34.5,27.37,143.91,33.69,93.15,25.8,8.97,87.64,67.9,53.7,80.07,5.76,31.68
2018-12-28,55.88,32.0,26.23,68.5,24.82,108.22,28.62,20.82,38.9,39.29,53.03,68.26,5.46,47.7
2018-12-29,29.12,32.97,25.86,102.0,38.3,127.32,28.59,69.6,75.87,24.69,72.33,84.93,5.8,40.16
2018-12-30,29.28,27.6,16.02,157.78,65.59,142.56,29.77,62.85,126.95,13.33,62.66,92.12,5.68,44.35
2018-12-31,61.31,40.95,17.0,133.87,64.7,160.67,35.35,48.29,116.97,61.57,59.08,105.68,7.38,42.93
2019-01-01,100.04,41.3,18.62,121.07,69.19,129.08,45.22,24.91,116.46,74.99,44.01,103.19,7.01,49.69
2019-01-02,129.87,41.65,19.05,133.85,127.24,146.33,50.15,45.12,70.15,62.29,55.01,90.9,7.25,77.59
2019-01-03,88.04,51.87,20.62,106.99,44.7,142.66,48.67,34.78,72.59,75.95,59.66,56.9,5.7,103.49
2019-01-04,54.93,50.21,21.03,74.39,63.12,139.85,44.19,41.14,48.92,73.99,62.28,44.36,8.21,64.14
2019-01-05,61.99,44.4,20.84,90.67,77.95,126.48,32.05,59.21,48.71,23.83,56.04,23.06,8.17,54.63
2019-01-06,39.55,36.84,21.97,54.18,26.99,109.19,26.12,25.02,29.44,49.08,59.01,27.82,6.18,58.1
2019-01-07,21.96,48.97,20.57,72.14,40.1,99.42,34.49,18.83,28.2,61.1,46.04,30.17,7.42,68.98
2019-01-08,26.92,56.53,23.85,54.76,27.47,111.08,44.33,10.77,26.78,103.28,47.27,45.02,5.51,94.54
2019-01-09,36.19,55.76,20.37,50.88,25.04,106.29,51.58,10.59,24.48,70.65,32.36,33.01,5.59,75.16
2019-01-10,36.86,53.27,23.31,80.36,52.2,120.77,40.41,22.04,52.99,50.23,44.54,36.73,7.2,72.47
2019-01-11,43.33,51.67,21.07,151.4,72.65,124.97,27.71,24.43,100.88,20.69,45.0,26.92,6.46,62.36
2019-01-12,46.37,50.62,19.41,148.93,72.04,102.22,23.07,42.11,113.81,44.71,45.96,33.21,6.28,42.84
2019-01-13,54.86,43.65,19.21,94.9,69.4,98.42,22.02,19.93,49.53,42.55,66.33,26.46,5.42,34.44
2019-01-14,19.74,48.49,17.7,40.87,22.63,81.05,23.01,5.37,21.76,59.22,45.63,24.09,7.57,33.44
2019-01-15,12.77,48.92,16.57,61.72,28.64,103.22,24.66,19.78,31.82,48.39,48.25,62.74,6.35,36.74
2019-01-16,108.56,44.5,16.56,142.71,64.84,110.55,27.09,18.33,131.36,11.22,63.7,55.87,7.56,29.77
2019-01-17,81.12,48.8,16.51,147.7,58.21,166.94,35.9,15.32,90.12,20.46,50.91,43.24,6.9,33.99
2019-01-18,49.59,32.16,17.1,88.33,32.96,122.63,31.9,9.05,51.25,44.05,37.45,58.35,9.25,38.2
2019-01-19,37.41,33.38,17.4,133.24,34.34,144.78,30.41,15.29,113.71,61.06,41.86,54.21,7.2,43.49
2019-01-20,54.37,27.7,17.11,195.81,65.11,106.1,36.2,14.79,102.62,70.25,42.17,35.14,7.54,52.18
2019-01-21,65.56,31.71,17.8,85.11,68.52,55.68,28.09,33.22,37.75,50.02,32.3,24.49,9.89,40.3
2019-01-22,27.82,46.61,18.36,34.22,27.72,71.55,21.82,78.51,24.91,48.23,38.13,27.5,8.29,48.26
2019-01-23,42.04,40.52,18.09,76.5,27.42,68.62,22.14,74.17,25.04,68.79,38.27,28.12,7.6,29.54
2019-01-24,29.55,28.82,17.49,58.86,66.82,93.7,23.4,67.0,31.22,51.88,35.54,24.05,6.94,28.2
2019-01-25,21.32,28.37,18.97,38.45,72.12,102.36,17.72,57.49,20.29,64.6,40.15,38.08,6.32,23.52
2019-01-26,24.43,29.19,15.61,35.94,22.42,112.93,17.8,18.15,19.35,23.79,43.77,50.12,5.33,14.26
2019-01-27,24.19,24.5,16.2,42.16,20.66,85.97,21.7,11.24,19.59,11.11,38.02,26.88,3.82,16.59
2019-01-28,28.61,24.72,15.61,46.7,21.36,16.51,24.51,13.44,31.22,27.67,36.4,34.59,4.58,34.06
2019-01-29,27.51,28.59,17.65,58.67,20.76,78.24,24.96,10.62,40.27,28.26,38.57,32.23,4.43,34.39
2019-01-30,39.08,34.7,17.54,89.54,43.25,77.28,29.88,12.64,80.21,20.1,41.92,33.17,5.3,39.69
2019-01-31,47.47,30.45,17.43,101.46,98.18,76.32000000000001,31.26,67.08,80.06,21.16,32.73,20.78,5.22,42.43
2019-02-01,28.34,33.41,17.51,48.72,59.29,75.36000000000001,27.13,78.51,38.57,37.03,24.78,22.27,5.06,40.73
2019-02-02,23.24,30.75,17.55,35.82,37.83,74.40000000000002,28.11,24.91,28.01,67.85,26.34,24.54,5.9,68.98
2019-02-03,24.46,24.55,16.7,37.93,21.29,73.44000000000003,24.88,12.92,27.53,57.72,28.79,26.64,4.22,41.71
2019-02-04,45.24,25.35,17.17,76.95,23.33,72.48,25.0,12.46,57.66,29.51,33.44,26.76,6.31,35.07
2019-02-05,61.73,24.42,17.72,153.6,58.32,57.93,26.85,12.17,26.71,72.46,31.56,29.1,6.4,55.08
2019-02-06,21.2,33.98,17.64,62.85,73.63,62.55,27.64,12.5,70.74,92.68,30.87,32.37,5.22,49.36
2019-02-07,16.6,31.49,18.08,27.94,23.15,60.36,20.66,13.08,22.9,92.62,29.88,28.47,5.31,20.1
2019-02-08,18.99,25.96,17.64,49.45,35.78,86.93,32.58,7.26,57.78,67.63,24.14,26.93,5.86,10.79
2019-02-09,27.47,37.69,16.49,41.45,22.39,118.31,28.81,32.42,59.96,32.88,28.16,36.76,4.78,17.36
2019-02-10,29.76,29.4,16.68,69.38,23.52,61.57,22.94,36.31,166.07,20.05,32.58,52.19,5.33,9.76
2019-02-11,28.61,26.17,15.46,95.55,37.8,73.67,20.66,38.74,105.18,17.47,32.18,42.81,5.5,11.14
2019-02-12,46.6,27.32,15.5,101.01,64.09,141.28,27.17,60.4,131.79,20.3,35.75,38.43,6.22,17.28
2019-02-13,47.96,30.98,16.89,96.09,97.46,108.37,33.09,40.03,122.32,21.5,38.19,35.96,6.33,17.6
2019-02-14,26.31,32.32,16.58,54.06,85.74,92.13,29.37,18.54,69.57,57.02,33.57,40.18,5.41,31.56
2019-02-15,35.87,32.59,16.98,45.94,22.06,74.8,23.07,14.64,35.82,17.16,31.98,42.96,5.27,13.91
2019-02-16,35.79,44.47,16.68,33.34,18.38,101.77,30.37,9.9,34.34,43.67,30.37,43.88,4.18,10.54
2019-02-17,39.51,44.8,16.52,41.77,14.32,95.79,27.3,6.2,69.31,24.08,30.1,54.32,3.61,8.16
2019-02-18,40.93,54.29,16.21,56.8,29.36,80.21,34.94,30.08,152.06,30.07,28.53,44.16,4.06,15.37
2019-02-19,24.22,30.1,16.21,65.95,48.2,84.8,23.75,52.14,55.37,15.87,28.61,39.19,3.42,16.19
2019-02-20,55.67,27.55,19.18,63.41,51.45,86.42,19.71,19.81,23.55,27.22,28.03,35.78,3.52,14.04
2019-02-21,13.95,36.91,17.35,67.04,52.14,53.1,22.13,21.16,21.12,38.74,33.48,35.85,3.95,26.51
2019-02-22,20.61,44.74,18.06,41.61,33.72,58.81,26.97,18.75,13.66,29.58,33.76,34.3,4.75,35.05
2019-02-23,22.88,56.96,22.5,30.5,14.67,86.39,31.15,8.55,14.99,33.81,32.97,38.14,4.19,50.94
2019-02-24,49.9,50.3,20.87,42.89,23.71,63.4,24.27,7.21,17.77,38.99,34.8,38.74,3.88,28.36
2019-02-25,35.15,53.87,17.55,62.0,48.76,80.36,21.5,13.85,32.74,33.12,34.37,40.3,4.44,13.05
2019-02-26,18.2,44.18,18.94,48.45,32.18,70.45,28.73,23.23,24.96,21.83,27.56,39.01,3.88,9.93
2019-02-27,19.41,32.28,16.65,33.41,18.81,72.77,27.78,27.72,23.8,18.26,20.04,41.01,3.63,6.69
2019-02-28,25.42,40.15,18.56,60.89,14.77,71.12,23.07,30.21,34.97,14.689999999999998,15.73,40.99,3.74,9.81
2019-03-01,28.04,44.92,15.91,60.61,29.96,128.94,27.68,38.79,26.61,11.12,20.93,31.81,3.69,6.97
2019-03-02,21.69,26.08,22.05,70.66,40.0,144.24,18.95,53.89,32.88,11.88,19.2,29.73,4.11,6.76
2019-03-03,20.36,30.01,28.19,41.09,29.57,48.15,17.94,32.03,17.69,18.4,22.94,26.18,3.29,10.75
2019-03-04,15.71,26.24,20.28,67.55,21.91,49.26,21.47,18.47,21.96,20.15,24.89,30.86,3.57,8.02
2019-03-05,23.08,33.34,37.82,37.94,26.53,35.35,26.36,12.67,13.49,23.91,28.68,34.15,3.16,9.5
2019-03-06,30.3,46.05,23.09,53.83,28.4,47.44,32.23,8.58,19.61,25.64,32.1,52.11,3.24,10.86
2019-03-07,36.24,71.78,29.17,78.33,37.61,56.67,37.6,7.0,25.76,17.86,22.8,37.1,3.52,8.24
2019-03-08,38.8,58.06,20.43,63.98,34.04,58.8,27.4,8.07,27.46,28.39,12.9,24.75,3.82,6.38
2019-03-09,26.52,26.56,29.51,41.64,34.44,74.58,24.61,10.14,15.19,42.69,46.82,30.22,2.99,7.57
2019-03-10,24.97,16.78,56.47,43.2,37.86,68.6,21.43,9.54,13.64,34.05,19.05,27.4,3.31,7.5
2019-03-11,21.43,19.58,25.53,53.94,44.46,49.92,19.8,21.25,20.27,36.09,21.68,31.52,3.73,6.56
2019-03-12,43.19,26.33,40.42,34.98,39.86,45.54,19.1,12.4,13.06,41.01,23.62,38.08,3.63,12.51
2019-03-13,34.05,33.73,33.94,59.86,37.06,47.41,18.66,7.58,15.49,37.33,39.47,32.43,5.07,12.91
2019-03-14,20.71,32.81,32.56,69.01,34.49,57.1,20.9,5.67,18.49,49.22,24.78,32.26,3.65,24.78
2019-03-15,34.65,35.5,33.91,50.74,27.92,61.43,22.04,24.05,12.31,28.88,23.47,39.22,5.31,15.47
2019-03-16,31.41,37.28,40.11,37.43,26.01,87.36,18.97,40.77,12.27,18.67,22.26,38.82,4.39,11.01
2019-03-17,30.14,29.69,31.42,50.26,22.65,67.14,19.29,36.19,9.06,30.54,21.32,43.42,3.76,12.92
2019-03-18,35.0,24.96,43.22,56.61,24.64,83.33,21.62,41.85,8.82,22.42,24.51,43.88,3.87,13.38
2019-03-19,73.2,26.76,30.91,71.06,24.73,107.47,18.12,41.57,9.13,34.05,41.14,38.39,4.4,6.94
2019-03-20,21.95,22.43,27.52,64.3,38.24,64.89,21.63,50.58,8.72,20.92,27.48,43.61,4.35,5.44
2019-03-21,29.65,21.97,20.35,37.11,28.14,43.63,16.05,67.58,18.4,23.95,27.64,29.15,4.13,4.23
2019-03-22,40.71,24.89,20.64,28.73,17.87,54.07,16.94,17.55,6.93,35.79,30.17,33.08,4.27,8.56
2019-03-23,46.74,27.54,30.54,27.32,12.66,57.04,22.74,15.14,9.72,29.29,26.41,36.6,3.36,15.49
2019-03-24,60.01,23.65,38.8,30.81,17.67,90.3,22.14,16.53,7.28,31.71,24.93,35.16,2.77,5.87
2019-03-25,31.09,30.32,35.08,30.48,31.79,120.57,23.8,25.27,7.3,31.69,24.95,35.7,3.99,7.82
2019-03-26,29.34,36.32,39.59,37.75,26.67,66.44,25.55,26.9,8.79,27.27,27.57,41.66,3.23,7.87
2019-03-27,53.69,38.77,22.99,50.71,22.67,36.82,22.44,8.24,7.62,27.82,37.5,59.87,3.66,7.69
2019-03-28,69.9,45.48,27.32,81.85,39.57,39.7,24.28,10.82,7.63,25.56,37.36,53.59,3.93,9.43
2019-03-29,47.93,39.27,26.66,89.35,62.64,25.73,28.9,37.11,10.49,22.85,26.54,59.47,3.4,7.4
2019-03-30,35.31,35.11,27.97,64.31,51.61,31.47,22.57,17.6,8.47,31.91,19.4,43.5,3.09,6.53
2019-03-31,24.38,26.85,20.18,35.27,59.62,32.73,20.48,3.21,12.09,38.95,23.98,36.62,2.46,5.64
2019-04-01,42.22,32.36,19.02,32.02,48.85,27.18,22.71,21.86,8.69,25.64,44.67,45.27,2.96,4.74
2019-04-02,75.89,46.62,18.37,57.47,45.79,39.82,22.45,37.15,9.03,28.89,70.69,45.26,3.27,5.72
2019-04-03,79.91,39.47,20.33,58.01,35.46,62.24,22.16,28.91,8.35,29.79,132.09,41.59,3.31,4.08
2019-04-04,56.25,32.36,21.02,81.06,36.5,52.88,21.16,17.48,7.03,33.96,78.47,54.39,3.61,6.99
2019-04-05,53.96,39.93,19.51,90.76,26.69,55.94,16.5,10.53,13.47,30.79,88.46,46.21,3.64,5.7
2019-04-06,51.45,30.73,20.85,53.28,23.68,64.19,23.18,21.5,53.25,34.45,32.14,38.5,3.58,3.94
2019-04-07,46.01,30.27,20.17,52.96,23.0,74.65,16.22,22.93,47.33,28.52,30.18,33.2,2.69,4.48
2019-04-08,53.36,32.46,21.4,47.31,27.94,66.69,21.92,18.38,18.45,23.82,34.11,31.65,2.97,3.38
2019-04-09,45.42,30.96,29.58,60.44,31.56,56.87,27.11,9.63,48.55,28.74,33.29,35.21,2.82,3.53
2019-04-10,56.47,32.08,30.53,80.11,27.98,58.16,28.05,30.7,69.82,23.58,32.32,38.05,3.11,2.26
2019-04-11,67.79,30.94,28.5,53.99,29.32,45.25,18.56,23.7,79.67,28.385,32.6,27.18,2.65,0.86
2019-04-12,48.85,33.74,28.63,40.63,26.89,65.09,20.25,13.34,32.35,33.19,31.36,31.91,2.91,4.04
2019-04-13,48.76,28.27,27.86,35.19,27.87,103.73,24.09,7.95,7.74,34.27,30.08,29.28,3.22,6.54
2019-04-14,36.76,25.14,27.71,34.28,19.61,78.67,25.55,7.29,18.25,30.32,36.82,32.05,3.29,4.03
2019-04-15,51.85,31.72,23.89,50.81,22.74,61.23,21.37,7.38,17.94,35.64,32.28,30.99,3.22,7.46
2019-04-16,40.26,32.87,20.56,35.08,19.35,59.96,20.98,12.34,23.74,39.3,26.07,30.85,4.31,12.25
2019-04-17,36.3,33.1,16.1,23.56,21.3,42.2,17.74,8.9,13.08,30.58,23.63,31.78,3.7,10.91
2019-04-18,41.94,31.8,15.89,35.02,19.44,71.36,20.12,9.14,17.12,26.08,25.02,36.46,3.78,9.52
2019-04-19,54.49,25.65,14.37,49.15,20.43,61.67,18.5,6.83,23.24,18.27,36.61,42.78,3.32,9.6
2019-04-20,79.56,28.96,12.67,56.28,19.59,84.15,17.19,58.5,22.13,27.27,31.27,49.73,3.11,8.89
2019-04-21,83.16,27.82,16.03,69.32,25.53,59.26,15.12,77.1,26.8,40.2,32.71,50.45,3.15,7.81
2019-04-22,71.48,29.57,15.67,74.42,33.57,65.82,16.33,34.22,40.01,24.82,32.71,65.57,3.03,11.65
2019-04-23,63.88,28.78,17.47,83.46,22.6,64.82,26.08,25.15,30.4,22.6,32.71,75.95,2.94,22.21
2019-04-24,28.34,29.39,18.01,39.67,24.4,41.4,19.38,29.51,31.2,23.2,30.51,57.52,3.86,11.89
2019-04-25,45.23,32.06,17.15,30.31,28.16,41.43,21.2,21.86,29.34,24.76,30.26,48.05,3.76,13.85
2019-04-26,62.120000000000005,27.21,16.86,52.86,27.8,47.4,18.98,16.79,25.85,24.81,29.13,37.46,3.25,12.1
2019-04-27,79.01,27.39,17.1,34.4,16.51,78.23,23.05,14.14,26.53,22.35,29.13,42.22,4.88,10.58
2019-04-28,82.03,28.62,16.69,35.31,16.1,57.84,16.87,12.75,25.31,23.85,29.13,40.31,2.83,9.79
2019-04-29,32.91,27.53,16.81,53.91,22.21,51.5,16.3,29.26,24.14,19.87,35.12,41.19,12.73,9.94
2019-04-30,38.76,26.58,16.96,57.61,41.53,50.47,14.32,11.25,28.34,15.3,41.03,69.55,3.47,11.85
2019-05-01,51.67,23.34,16.91,58.94,26.57,35.82,15.02,8.03,28.96,13.85,35.08,79.58,2.87,14.82
2019-05-02,55.31,27.32,18.94,36.46,20.91,36.0,16.47,7.29,29.04,26.68,30.1,35.71,12.15,16.03
2019-05-03,40.29,25.52,20.99,43.92,20.02,44.64,13.67,6.87,28.1,35.21,31.11,40.1,3.83,21.98
2019-05-04,37.33,26.34,19.28,54.6,19.8,44.2,14.72,5.58,56.6,20.93,57.07,61.83,3.06,12.89
2019-05-05,42.89,25.65,17.51,57.99,20.19,31.4,20.05,7.28,37.59,28.07,44.3,71.14,2.38,13.25
2019-05-06,54.42,27.94,18.37,84.3,16.38,43.5,26.43,8.82,31.8,23.17,48.79,45.8,2.91,12.09
2019-05-07,31.99,27.32,22.2,103.77,25.72,50.76,39.49,10.13,36.41,28.1,54.08,43.39,2.66,10.81
