Date,Ahmedabad,Bengaluru,Chennai,Delhi,Lucknow,Hyderabad,Patna,Gurugram,Visakhapatnam,Amritsar,Jaipur,Thiruvananthapuram,Amaravati
2018-10-02,53.57,6.36,7.93,12.25,4.94,5.89,24.49,4.22,4.75,5.83,14.15,4.85,7.25
2018-10-03,128.38,6.27,7.96,13.36,4.99,5.74,22.79,6.03,4.53,6.65,12.57,5.22,19.9
2018-10-04,92.16,6.52,17.2,14.42,4.93,5.14,22.34,6.63,3.19,6.61,9.8,5.37,13.81
2018-10-05,46.31,6.96,27.34,17.27,5.1,6.26,22.3,10.76,3.3,6.18,10.32,4.93,12.41
2018-10-06,80.71,6.52,24.43,13.42,6.17,8.43,27.58,8.04,3.7,6.16,10.31,5.57,14.31
2018-10-07,75.18,6.73,9.43,14.33,5.93,6.99,25.22,14.16,3.7,6.75,9.94,3.92,10.92
2018-10-08,119.78,6.84,10.98,16.13,6.38,9.45,27.25,7.41,3.87,5.05,10.18,5.68,13.94
2018-10-09,90.5,6.89,9.66,19.67,6.41,17.26,27.01,8.6,3.71,3.72,11.77,5.59,25.5
2018-10-10,100.12,6.48,11.67,16.55,6.66,13.82,27.51,7.52,8.16,4.15,16.05,6.49,31.74
2018-10-11,76.09,6.55,7.72,14.54,7.08,14.89,25.25,5.18,28.82,6.05,9.12,5.53,27.31
2018-10-12,64.62,6.53,6.41,16.06,6.55,13.5,26.52,6.96,12.45,6.43,8.56,5.73,24.37
2018-10-13,53.75,6.35,6.21,17.91,6.39,10.8,28.37,8.38,5.9,5.77,11.57,5.31,16.73
2018-10-14,101.29,6.28,8.16,16.07,5.69,9.08,26.71,6.27,8.68,6.71,11.12,6.65,10.6
2018-10-15,72.69,6.36,7.04,17.96,6.72,9.14,26.54,8.42,11.62,6.47,14.45,6.64,9.33
2018-10-16,98.85,6.52,7.54,19.19,7.0,4.76,26.05,9.15,2.9,6.07,13.89,5.55,10.8
2018-10-17,94.22,6.56,8.69,17.13,8.04,4.21,28.72,9.88,4.91,6.19,11.8,5.91,10.51
2018-10-18,90.9,6.45,6.33,18.46,6.08,3.64,37.04,9.53,20.28,5.43,13.06,5.69,16.184
2018-10-19,97.98,6.31,11.52,18.35,4.73,3.92,29.65,7.43,13.31,6.5,9.78,6.48,21.858000000000004
2018-10-20,89.37,6.74,10.13,19.82,5.45,6.19,32.91,10.96,10.09,6.11,9.25,5.7,27.532000000000004
2018-10-21,76.61,7.29,6.7,20.59,5.22,5.23,32.07,8.66,12.67,5.58,10.36,5.49,33.206
2018-10-22,90.9,7.54,15.4,17.74,6.6,9.47,31.31,8.25,14.24,5.17,9.52,6.15,38.88
2018-10-23,70.06,8.02,10.54,19.49,10.34,6.04,31.98,15.08,15.35,6.21,8.39,5.12,11.32
2018-10-24,54.23,8.31,9.99,20.95,9.36,6.88,35.23,9.78,22.56,6.63,9.23,5.1,19.34
2018-10-25,78.64,6.52,6.88,22.51,8.1,8.39,33.53,12.77,13.32,6.35,9.29,5.23,13.7
2018-10-26,61.13,7.67,8.35,20.76,8.52,11.76,34.53,14.27,6.46,6.02,9.15,6.05,13.43
2018-10-27,39.24,6.75,15.7,19.9,10.29,16.45,26.81,12.69,11.04,5.78,10.26,6.45,23.42
2018-10-28,68.42,6.29,10.0,15.62,7.41,14.29,27.37,12.22,7.37,5.84,12.13,6.36,15.52
2018-10-29,56.89,7.03,5.44,16.66,7.13,19.41,25.76,12.27,5.3,5.98,11.43,5.75,28.74
2018-10-30,68.94,6.8,7.44,17.62,8.71,14.14,26.47,16.35,5.71,6.3,11.32,5.84,14.54
2018-10-31,44.95,5.81,6.32,18.11,9.8,14.98,24.95,11.77,4.18,6.08,9.62,5.96,10.4
2018-11-01,42.51,7.01,7.29,20.12,10.77,11.42,26.5,13.67,3.22,6.32,13.46,5.16,12.5
2018-11-02,67.06,6.14,5.72,19.65,11.77,6.15,24.61,10.39,2.65,6.0,8.24,5.56,8.95
2018-11-03,57.8,6.46,7.7,17.1,7.61,4.13,28.16,7.5,1.93,6.47,11.34,5.2,8.59
2018-11-04,69.83,6.17,15.54,15.01,5.09,3.89,22.35,9.21,2.07,5.88,9.9,10.4,10.19
2018-11-05,49.76,6.14,17.81,14.63,6.89,4.62,29.15,12.66,2.72,6.01,9.49,7.32,10.43
2018-11-06,77.6,7.11,12.25,15.37,6.35,5.76,31.25,10.0,6.5,12.57,10.95,6.5,10.33
2018-11-07,42.01,7.8,14.09,19.39,13.34,8.73,36.17,9.13,19.0,19.13,16.96,7.09,10.36
2018-11-08,75.95,7.7,8.6,26.52,16.73,7.39,32.85,19.95,19.32,9.91,27.32,6.52,15.03
2018-11-09,52.45,5.77,6.03,17.41,10.04,10.52,37.44,12.53,5.47,3.2,14.94,6.32,12.3
2018-11-10,57.58,4.97,10.87,18.01,10.69,16.11,34.72,10.78,13.53,3.8,12.17,11.07,18.89
2018-11-11,51.92,5.67,12.87,16.2,8.22,18.58,29.33,12.31,15.16,3.59,10.39,4.37,25.14
2018-11-12,60.97,6.65,11.44,17.4,9.17,27.46,33.72,14.47,12.25,2.31,15.29,15.51,30.44
2018-11-13,101.13,7.96,10.76,18.72,10.35,32.99,32.52,10.42,10.24,2.836666666666667,11.52,4.1,30.69
2018-11-14,91.74,7.78,12.45,16.02,8.48,28.68,31.41,8.28,8.52,3.3633333333333337,10.2,5.6,38.91
2018-11-15,48.93,6.5,10.97,15.03,8.04,23.55,32.99,7.72,5.04,3.89,7.17,6.12,24.47
2018-11-16,47.43,5.06,12.81,14.2,7.51,14.26,34.17,7.99,3.19,5.0575,10.46,3.56,10.63
2018-11-17,62.65,5.2,8.51,14.37,9.33,4.64,32.77,10.88,3.03,6.225,9.88,4.48,7.51
2018-11-18,63.63,5.38,8.95,16.29,11.68,4.63,33.14,11.68,8.67,7.3925,12.13,5.66,7.49
2018-11-19,85.76,5.57,13.48,16.32,9.93,4.53,34.64,12.94,3.94,8.56,11.45,15.55,9.65
2018-11-20,70.31,5.21,8.75,16.11,10.39,9.77,30.7,10.36,5.07,0.71,11.07,7.98,12.15
2018-11-21,44.24,5.74,7.71,14.22,9.37,13.92,38.44,11.32,,5.36,13.14,4.72,16.66
2018-11-22,60.45,5.89,9.4,16.89,9.07,9.72,33.15,12.98,,6.94,12.48,6.1,31.55
2018-11-23,60.58,5.57,7.81,16.39,8.49,15.7,31.94,10.09,,6.3825,12.7,11.65,13.65
2018-11-24,62.48,5.34,6.77,15.12,9.05,15.99,34.8,9.07,,5.825,13.3,6.56,20.63
2018-11-25,67.36,5.25,6.22,16.56,9.07,16.75,33.66,12.57,,5.2675,11.59,5.53,19.96
2018-11-26,61.98,5.65,6.7,20.11,10.05,18.36,35.12,14.28,,4.71,10.68,14.75,17.17
2018-11-27,64.78,5.5,7.59,18.31,10.39,11.85,42.79,13.85,,4.216666666666667,13.03,8.29,20.78
2018-11-28,50.93,5.6,7.35,15.96,10.0,8.85,50.93,11.85,,3.7233333333333336,10.07,17.86,15.71
2018-11-29,34.58,5.48,6.72,12.76,7.94,14.12,51.82,11.76,,3.23,9.53,8.86,19.81
2018-11-30,44.35,5.46,10.09,13.69,7.15,20.32,45.49,9.9,6.61,7.56,13.0,11.58,39.76
2018-12-01,52.73,5.49,14.74,14.4,7.82,13.09,32.36,12.73,7.74,5.91,13.79,18.65,14.21
2018-12-02,51.83,6.21,10.53,16.62,8.52,9.29,31.97,11.86,7.406666666666667,7.7,12.63,14.93,13.87
2018-12-03,37.48,6.78,8.84,16.52,7.83,7.79,33.19,13.5,7.073333333333334,9.49,11.81,8.44,14.03
2018-12-04,31.51,5.86,8.25,16.28,8.77,8.53,24.44,20.13,6.74,7.11,17.2,5.31,13.62
2018-12-05,33.05,5.69,8.29,15.89,7.25,5.66,28.69,11.2,5.29,4.06,17.2,8.6,14.31
2018-12-06,76.7,6.47,7.77,16.49,7.77,4.21,24.78,21.96,4.41,4.773333333333333,15.92,5.11,13.06
2018-12-07,65.02,5.9,8.44,14.11,7.53,4.65,25.16,12.94,5.66,5.486666666666667,20.16,4.07,10.86
2018-12-08,49.3,5.86,7.98,15.47,6.67,4.23,29.52,21.53,10.29,6.2,19.89,20.81,11.12
2018-12-09,45.82,7.38,8.5,18.08,6.98,5.66,46.42,13.18,8.94,4.85,19.87,7.57,10.17
2018-12-10,59.11,5.77,9.0,16.74,9.42,5.63,40.06,9.3,8.1,3.5,17.52,2.92,9.58
2018-12-11,104.49,5.94,11.76,15.49,7.83,7.25,41.9,12.0,6.01,3.75,16.02,8.49,11.7
2018-12-12,51.61,6.32,12.46,14.64,6.82,5.85,43.91,9.08,5.33,0.87,8.99,4.18,13.75
2018-12-13,69.86,6.32,12.84,13.07,6.97,4.46,35.35,9.14,5.79,3.605,8.75,4.45,18.13
2018-12-14,42.48,6.57,8.68,12.5,7.06,6.86,43.64,5.51,7.69,6.34,9.44,9.0,17.68
2018-12-15,21.53,6.24,9.89,13.34,6.9,13.68,37.27,0.73,10.34,5.613333333333333,9.86,12.14,23.81
2018-12-16,19.99,6.45,8.78,15.76,7.59,16.29,35.83,5.5,7.09,4.886666666666667,10.88,12.18,23.87
2018-12-17,29.22,7.69,10.81,16.14,7.67,12.91,37.63,7.93,2.94,4.16,13.18,9.89,10.94
2018-12-18,34.63,5.98,13.49,17.76,7.36,9.12,36.54,8.79,3.65,4.08,11.59,9.98,12.41
2018-12-19,63.66,6.12,13.94,17.41,7.75,9.12,33.23,14.62,2.81,2.73,9.98,23.73,44.59
2018-12-20,83.62,6.04,10.77,17.68,7.28,11.57,28.34,11.98,3.45,4.48,11.88,16.99,57.72
2018-12-21,60.42,5.88,9.74,15.9,8.74,12.56,28.81,11.16,5.41,3.4400000000000004,10.81,25.33,29.45
2018-12-22,80.9,6.01,8.34,18.47,9.91,10.82,32.46,10.23,19.89,2.4,9.44,24.59,13.62
2018-12-23,55.16,4.98,9.02,18.21,8.32,7.12,27.61,9.3,16.675,2.235,10.25,16.17,12.32
2018-12-24,54.74,5.33,10.8,17.86,7.96,10.6,33.02,14.0,13.46,2.07,12.24,18.5,42.75
2018-12-25,64.9,5.24,12.48,14.14,10.46,8.93,28.1,8.0,10.245,1.6949999999999998,15.93,9.51,20.19
2018-12-26,56.2,5.27,9.28,15.37,9.22,6.85,34.63,9.28,7.03,1.32,17.73,11.66,13.32
2018-12-27,64.7,5.67,16.0,18.03,10.99,10.27,28.16,16.54,19.05,1.97,16.97,17.07,10.45
2018-12-28,70.0,6.12,11.95,14.8,8.72,16.12,28.76,4.91,12.57,4.17,19.57,34.23,25.43
2018-12-29,61.27,6.07,11.11,16.49,13.86,20.66,44.55,9.71,17.41,3.773333333333333,12.89,18.01,28.57
2018-12-30,57.37,5.34,8.52,19.91,14.27,17.59,25.07,35.77,17.86,3.376666666666667,13.73,13.9,33.25
2018-12-31,64.49,7.25,17.04,17.38,14.7,19.97,25.42,43.29,25.66,2.98,14.5,15.98,40.52
2019-01-01,80.15,8.29,18.33,17.77,15.52,22.51,33.82,31.63,31.0,2.87,16.89,13.1,30.85
2019-01-02,47.7,10.22,14.34,18.27,16.56,13.44,31.81,25.86,28.06,3.41,15.89,13.63,48.92
2019-01-03,55.29,8.15,15.54,15.12,9.0,13.01,34.85,27.05,29.16,3.54,19.49,20.06,42.26
2019-01-04,69.02,5.76,15.84,13.22,8.46,12.51,31.78,13.58,23.07,3.49,22.65,22.19,15.29
2019-01-05,86.65,6.13,11.74,15.59,9.5,8.17,36.1,22.35,13.47,2.33,13.07,30.99,15.9
2019-01-06,52.52,6.36,14.62,13.65,6.86,6.61,33.58,28.49,11.81,1.61,11.12,30.89,11.75
2019-01-07,48.21,7.13,13.32,15.49,7.8,9.93,32.0,17.6,14.7,1.83,14.19,25.64,16.53
2019-01-08,56.43,7.64,17.38,14.67,5.87,15.09,33.24,22.02,41.63,2.92,17.31,20.32,39.68
2019-01-09,63.72,7.01,12.12,15.09,6.76,24.2,32.73,18.62,21.05,3.2,15.86,23.45,66.39
2019-01-10,59.98,5.88,11.52,16.81,8.18,15.91,35.12,15.92,16.33,2.85,11.8,17.98,9.43
2019-01-11,70.61,5.79,15.08,20.03,8.36,6.42,28.05,18.72,11.83,3.76,11.48,35.33,10.56
2019-01-12,61.71,5.73,9.37,17.81,14.64,5.24,33.52,20.71,17.47,3.48,15.38,15.31,10.52
2019-01-13,64.52,5.47,13.8,17.83,11.44,4.84,33.72,21.44,15.43,2.83,16.28,24.64,12.33
2019-01-14,34.03,4.93,19.57,15.05,6.75,5.55,31.37,15.57,36.83,,17.6,22.15,12.91
2019-01-15,28.48,5.28,19.9,17.09,8.14,10.91,30.88,13.77,31.62,,18.46,19.25,26.39
2019-01-16,64.92,5.05,17.67,20.35,9.01,13.59,32.24,10.28,12.0,,15.56,21.95,6.49
2019-01-17,56.28,5.74,17.24,19.63,8.31,9.96,32.07,5.18,14.97,,16.52,17.06,13.73
2019-01-18,79.66,5.35,19.54,14.7,6.77,9.28,31.11,9.18,20.4,,19.45,15.24,26.75
2019-01-19,56.74,5.07,17.95,18.07,8.94,11.05,31.81,12.61,31.84,,18.23,22.8,11.71
2019-01-20,79.76,5.2,11.27,20.98,10.39,11.84,36.53,7.55,20.76,,22.47,20.22,16.0
2019-01-21,98.89,5.32,9.07,16.82,8.37,6.44,30.18,5.22,26.0,,20.26,13.38,14.8
2019-01-22,62.14,5.06,15.54,11.87,8.31,5.3,31.23,5.35,16.05,,17.52,10.14,13.57
2019-01-23,83.72,5.42,16.66,14.17,8.18,4.71,43.74,6.7,19.4,,22.04,7.48,13.17
2019-01-24,94.78,4.97,15.18,15.29,9.77,5.47,46.97,6.31,25.46,,18.41,8.5,11.48
2019-01-25,63.17,4.79,8.45,14.62,9.04,4.8,45.36,4.68,19.65,,11.0,6.37,12.19
2019-01-26,63.03,5.27,8.05,14.48,6.41,6.04,46.11,4.97,7.14,,10.26,5.02,8.37
2019-01-27,37.29,5.16,10.56,15.89,5.81,9.21,45.77,4.63,6.64,,11.39,2.44,11.04
2019-01-28,37.73,4.12,16.53,15.76,7.05,10.45,43.78,5.6,8.47,,13.56,4.7,15.66
2019-01-29,38.59,4.91,26.06,18.56,7.75,12.83,42.61,5.52,8.68,,12.25,4.24,27.99
2019-01-30,78.4,4.8,15.23,24.75,8.53,16.51,43.42,4.37,10.28,,9.88,4.75,26.84
2019-01-31,94.79,5.45,10.95,20.48,9.86,9.26,46.97,6.28,7.14,,12.95,8.99,15.58
2019-02-01,87.94,5.35,20.89,17.83,9.8,5.43,42.2,2.64,7.87,,11.9,8.87,13.42
2019-02-02,71.48,5.01,17.98,11.55,9.25,6.77,42.32,4.0,11.1,,10.13,7.74,10.68
2019-02-03,64.47,4.58,9.54,11.7,6.58,5.07,42.02,4.0,9.32,,11.35,4.04,17.71
2019-02-04,56.3,4.6,8.95,14.06,6.89,5.28,45.34,4.27,5.64,,10.6,7.43,16.63
2019-02-05,76.89,4.54,8.29,22.38,8.62,7.07,44.51,3.28,10.17,,12.14,4.78,12.92
2019-02-06,57.09,5.81,8.82,15.59,10.4,6.27,46.63,3.27,29.5,,11.4,2.12,18.7
2019-02-07,42.04,5.3,9.04,11.12,7.33,6.17,44.88,4.965,28.7,,9.66,7.82,12.37
2019-02-08,41.4,5.21,9.01,12.66,7.85,10.22,43.89,6.66,18.3,,13.03,7.24,8.47
2019-02-09,41.88,6.19,12.96,13.25,6.73,13.22,40.83,3.92,13.4,,14.17,5.03,16.7
2019-02-10,55.24,4.52,16.47,16.41,6.83,28.83,43.17,6.11,5.9,,10.68,16.43,10.21
2019-02-11,51.46,4.04,26.99,17.52,8.57,7.38,43.02,4.96,4.38,4.66,9.57,5.14,10.22
2019-02-12,53.21,3.99,13.74,19.93,10.07,5.18,41.18,6.33,5.12,7.15,10.23,1.96,9.84
2019-02-13,93.37,4.75,10.38,18.61,9.9,6.0,44.72,9.94,6.52,5.5,14.76,2.77,10.43
2019-02-14,38.05,4.88,11.87,14.53,9.37,4.32,43.26,5.89,8.19,3.85,10.92,5.15,9.78
2019-02-15,45.85,4.08,12.88,15.38,6.82,3.41,42.37,11.57,6.43,5.487500000000001,12.21,6.64,6.98
2019-02-16,39.99,4.69,6.55,12.92,6.41,8.0,44.13,5.95,7.87,7.125000000000001,14.24,7.9,7.78
2019-02-17,51.23,4.15,7.69,15.14,5.16,6.81,41.84,5.5,11.06,8.762500000000001,16.09,2.44,13.52
2019-02-18,87.99,4.52,9.65,16.78,6.77,9.02,43.8,5.05,20.8,10.4,13.54,2.23,12.99
2019-02-19,42.93,4.52,9.46,15.93,7.62,5.59,48.97,15.84,4.56,,13.62,1.86,10.51
2019-02-20,38.91,4.39,20.24,17.16,7.43,3.81,45.96,6.56,5.77,,10.76,6.33,10.5
2019-02-21,23.36,5.06,21.39,20.1,8.61,4.09,29.84,9.19,15.92,,11.13,6.93,8.3
2019-02-22,19.56,5.45,23.61,13.94,7.48,5.25,29.32,12.3,10.17,,10.81,5.78,14.78
2019-02-23,42.34,5.53,17.84,15.66,5.74,6.7,29.54,15.09,13.49,,15.47,3.81,9.67
2019-02-24,52.95,5.19,10.08,18.99,7.03,5.81,30.07,11.36,33.77,,14.35,3.62,14.5
2019-02-25,38.67,6.12,6.72,18.07,7.92,11.5,29.99,14.82,24.73,,12.61,5.49,13.5
2019-02-26,33.91,6.29,9.36,16.88,7.86,11.07,30.61,26.83,7.1,,9.25,3.18,11.27
2019-02-27,29.79,4.45,8.94,12.52,7.53,11.17,32.44,27.58,6.033333333333333,2.58,10.21,2.09,10.43
2019-02-28,50.46,4.87,9.0,16.98,5.77,9.8,36.22,35.53,4.966666666666667,,8.98,2.03,15.85
2019-03-01,49.29,4.93,12.89,15.81,6.55,9.83,37.23,37.24,3.9,,11.34,4.06,11.04
2019-03-02,62.8,4.57,30.02,17.96,9.54,3.78,37.21,38.39,4.55,,9.77,3.83,8.55
2019-03-03,49.88,4.87,20.68,13.48,8.29,4.01,36.02,17.31,6.16,,8.06,3.72,5.49
2019-03-04,26.4,5.09,6.32,14.75,8.17,8.92,38.55,21.72,10.33,,7.85,5.66,11.52
2019-03-05,33.79,4.2,17.25,14.26,9.53,14.57,38.3,14.56,11.33,,8.8,1.49,14.74
2019-03-06,45.56,4.12,11.03,15.16,11.23,20.09,37.12,12.14,14.82,,10.61,1.92,15.37
2019-03-07,51.26,6.25,4.02,16.39,8.87,23.3,36.52,11.51,7.93,,10.98,5.76,11.6
2019-03-08,45.55,7.02,5.58,17.44,9.7,13.99,39.04,8.07,4.45,,12.41,5.13,10.98
2019-03-09,15.13,5.51,5.6,17.3,10.92,5.59,38.17,5.67,5.18,,12.3,1.27,12.43
2019-03-10,60.68,5.12,7.05,16.36,10.5,4.96,33.56,2.97,12.53,,9.99,4.36,12.07
2019-03-11,38.16,6.11,9.82,18.44,11.57,4.82,34.38,3.85,17.44,2.35,11.72,9.61,14.06
2019-03-12,60.72,8.64,11.08,13.82,12.22,5.24,39.54,5.02,25.05,,12.14,3.83,13.33
2019-03-13,79.47,9.55,9.2,22.48,12.57,5.42,39.52,2.15,23.47,,12.91,4.84,9.21
2019-03-14,24.81,6.55,8.2,17.54,11.09,7.95,39.4,0.83,25.54,,10.95,3.08,8.16
2019-03-15,48.85,6.12,7.74,16.21,9.74,9.87,39.53,1.31,12.45,,8.89,4.17,11.35
2019-03-16,62.66,5.15,13.08,15.72,9.37,5.68,39.34,1.55,8.67,,10.52,5.28,7.42
2019-03-17,58.55,5.01,14.42,19.96,11.81,4.56,39.63,1.51,13.1,,9.94,4.1,7.89
2019-03-18,41.81,5.61,8.64,20.36,11.73,7.62,39.69,11.33,35.88,,10.6,6.37,10.99
2019-03-19,39.24,5.13,5.91,20.72,11.56,4.31,39.62,29.28,4.7,,11.35,7.03,9.51
2019-03-20,40.62,5.7,3.9,21.42,10.38,4.37,48.14,25.49,9.69,,12.03,7.4,9.14
2019-03-21,38.14,5.44,5.61,19.99,8.01,5.08,39.06,28.72,9.32,,11.78,7.34,7.63
2019-03-22,28.52,6.86,10.28,16.06,7.39,7.76,43.16,14.21,27.76,,9.19,4.13,10.27
2019-03-23,54.31,5.8,7.05,17.52,7.65,6.14,43.81,21.99,11.71,,9.85,2.66,8.61
2019-03-24,39.96,6.92,6.74,19.06,8.7,7.32,41.28,15.36,11.38,,11.82,2.74,9.11
2019-03-25,65.11,7.66,6.63,20.19,9.21,7.35,44.59,16.21,4.85,,12.25,2.6,13.84
2019-03-26,61.6,7.29,7.07,19.26,8.7,7.21,41.82,13.16,8.09,,12.29,3.36,10.38
2019-03-27,69.03,6.91,6.04,20.35,9.23,6.45,43.31,15.87,10.25,,13.59,3.37,12.07
2019-03-28,88.25,6.72,6.29,24.86,10.35,9.55,45.72,17.8,15.85,,13.55,2.35,12.69
2019-03-29,45.16,5.4,6.68,19.52,12.14,10.09,43.57,18.22,11.6,,15.17,1.99,8.19
2019-03-30,9.65,4.89,5.95,22.39,10.69,7.18,45.19,20.08,12.35,,13.5,1.17,17.06
2019-03-31,10.22,4.68,6.52,18.9,8.89,5.63,47.54,12.89,22.5,,12.61,1.55,16.56
2019-04-01,15.4,4.73,6.34,20.09,10.1,7.18,49.33,14.3,10.1,,12.73,1.44,12.4
2019-04-02,15.97,5.37,6.2,24.4,9.21,6.48,50.18,13.35,17.8,,14.66,1.58,14.7
2019-04-03,13.25,4.96,7.04,21.6,10.67,5.57,49.52,11.42,14.67,,16.58,2.69,9.15
2019-04-04,9.95,6.16,6.15,29.11,7.76,5.26,50.39,7.39,21.15,,16.55,1.84,10.24
2019-04-05,11.42,5.22,6.42,28.67,7.29,7.11,49.96,4.02,19.17,,11.75,5.9,13.03
2019-04-06,12.63,4.83,6.55,23.23,8.04,8.13,49.93,1.99,8.55,,12.73,1.01,12.96
2019-04-07,15.72,4.86,6.51,21.35,6.75,5.59,43.2,9.62,12.44,,17.05,1.28,10.88
2019-04-08,11.52,5.66,6.91,15.1,6.6,6.35,44.3,7.52,4.42,,13.03,2.87,12.69
2019-04-09,11.56,5.07,6.95,22.03,6.91,8.36,40.62,7.55,6.88,,14.8,1.95,10.9
2019-04-10,6.21,4.99,6.59,20.84,6.81,8.54,41.97,7.72,5.13,,17.0,1.98,8.92
2019-04-11,7.27,5.76,6.87,21.51,7.25,8.56,41.13,5.1,7.039999999999999,,15.36,1.15,13.09
2019-04-12,8.99,5.41,6.18,19.48,8.25,9.78,42.57,2.7,8.95,,13.88,1.13,14.02
2019-04-13,5.29,7.4,6.42,20.82,7.44,7.85,37.59,2.82,7.57,,14.74,1.02,11.84
2019-04-14,7.75,8.4,7.55,20.65,7.58,8.61,40.85,2.64,9.19,,13.23,2.54,14.45
2019-04-15,30.33,7.56,7.16,22.2,7.29,6.78,41.38,3.38,16.08,,12.31,2.66,18.42
2019-04-16,49.94,5.95,6.89,12.59,5.86,7.05,43.59,3.39,19.8,,11.44,1.8,22.54
2019-04-17,85.28,5.09,6.69,11.1,5.38,5.59,46.52,2.93,6.68,,16.52,1.79,15.71
2019-04-18,36.52,4.1,6.74,15.05,5.69,6.17,44.28,2.45,5.09,,10.25,0.64,10.6
2019-04-19,57.46,4.55,6.85,21.22,6.65,2.86,38.93,2.13,3.89,,9.88,0.63,12.58
2019-04-20,91.79,5.28,6.58,26.03,8.06,3.16,44.6,2.71,4.05,,11.33,1.39,17.07
2019-04-21,50.53,4.9,7.53,22.16,7.82,3.73,42.43,2.08,2.61,,10.84,1.2,21.81
2019-04-22,72.51,4.83,5.86,29.31,9.92,3.66,44.15,0.61,3.6,,14.74,1.41,23.3
2019-04-23,70.3,4.42,6.31,25.76,8.04,6.3,44.41,3.36,3.32,,14.65,1.59,16.03
2019-04-24,51.35,4.37,6.08,19.17,7.71,4.16,44.97,2.4,2.76,,17.13,2.48,12.66
2019-04-25,52.42666666666667,5.35,6.68,17.67,10.23,4.87,43.39,4.65,3.31,,21.97,4.42,12.78
2019-04-26,53.50333333333334,4.45,5.85,26.12,10.62,5.83,43.12,3.35,2.88,,14.33,2.4,8.71
2019-04-27,54.58,4.97,6.68,21.85,8.43,6.0,42.1,3.4,2.41,,13.69,0.78,16.4
2019-04-28,42.2,5.76,5.6,20.02,8.2,7.03,41.76,4.35,3.27,,14.63,3.05,13.67
2019-04-29,49.14,4.5,6.99,23.71,8.28,6.19,42.32,5.08,5.58,,14.22,2.75,12.72
2019-04-30,55.8,3.88,6.21,26.58,11.83,6.81,47.86,5.94,5.1,,12.71,2.96,13.57
