Date,Ahmedabad,Bengaluru,Chennai,Delhi,Lucknow,Hyderabad,Patna,Gurugram,Visakhapatnam,Amritsar,Jaipur,Thiruvananthapuram,Amaravati
2019-11-30,147.78,5.46,6.84,9.87,9.31,5.9,13.81,8.78,8.3,8.22,10.59,7.86,18.46
2019-12-01,137.18,6.35,6.93,11.39,6.17,5.92,11.14,8.13,8.46,8.9,12.57,7.79,9.83
2019-12-02,112.45,5.99,8.1,11.18,7.81,5.01,13.62,7.61,9.17,9.17,16.07,8.27,10.3
2019-12-03,123.27,6.03,5.45,11.37,6.73,5.45,13.35,4.56,9.14,10.68,17.42,9.56,14.19
2019-12-04,93.11,5.33,7.67,13.48,8.96,5.55,13.77,6.87,8.34,13.24,16.74,8.54,14.99
2019-12-05,66.09,6.48,7.47,14.48,15.7,8.32,17.1,8.38,8.42,9.82,19.16,8.2,29.74
2019-12-06,36.29,6.69,7.21,13.41,16.09,8.61,13.75,2.61,8.35,11.64,15.88,8.98,19.16
2019-12-07,36.22,7.05,6.22,15.4,20.77,6.63,11.9,1.53,9.99,18.45,10.86,9.09,17.57
2019-12-08,31.8,8.15,5.71,13.69,18.48,5.88,13.34,0.92,8.84,12.39,10.3,8.48,12.2
2019-12-09,41.87,6.57,7.03,12.34,12.07,5.62,12.3,27.89,9.02,12.35,11.55,9.68,13.35
2019-12-10,58.5,6.59,7.23,12.49,14.18,6.12,12.6,66.06,7.82,10.06,13.66,9.46,10.8
2019-12-11,54.58,5.96,6.47,14.71,15.6,5.73,12.47,71.45,8.27,13.79,13.22,9.49,12.58
2019-12-12,60.87,5.81,6.08,12.61,16.29,5.58,10.48,54.08,6.22,4.02,9.51,9.24,10.22
2019-12-13,25.09,6.69,10.79,7.9,11.24,5.87,13.99,25.3,8.72,4.81,13.03,9.56,12.83
2019-12-14,29.4,6.56,13.79,9.04,10.77,5.14,7.91,26.89,7.86,7.47,15.75,8.33,13.87
2019-12-15,20.56,6.28,7.5,8.5,13.06,4.87,6.41,27.74,7.37,6.67,13.43,8.9,17.05
2019-12-16,18.8,7.0,8.23,7.17,9.81,5.05,8.45,20.02,7.26,5.42,14.38,11.62,18.96
2019-12-17,26.19,6.73,6.74,7.26,8.51,6.06,9.23,21.42,8.24,5.64,13.61,7.76,12.22
2019-12-18,29.77,6.79,8.7,7.98,8.12,6.88,12.14,31.97,6.7,6.09,12.01,11.15,12.67
2019-12-19,39.43,7.36,8.95,9.64,11.74,5.69,11.67,64.78,7.84,5.98,11.32,10.05,17.03
2019-12-20,35.42,5.91,8.04,9.92,12.57,8.96,8.87,43.23,7.57,7.66,10.17,9.48,23.63
2019-12-21,73.34,6.45,13.49,8.52,27.4,7.61,8.6,22.78,8.36,6.56,11.88,10.2,16.5
2019-12-22,39.26,6.09,17.17,6.67,12.27,6.27,9.85,14.78,8.05,5.04,10.34,9.74,17.81
2019-12-23,52.32,6.11,7.07,7.0,13.91,5.84,14.46,14.82,8.9,7.18,10.89,9.65,11.56
2019-12-24,79.47,7.13,7.88,8.7,15.12,5.24,10.66,22.91,5.84,7.05,11.45,9.43,14.21
2019-12-25,69.13,5.95,9.79,6.96,24.4,4.73,8.33,11.71,7.8,6.27,12.16,9.57,17.69
2019-12-26,50.74,6.25,18.7,6.99,11.49,5.43,8.66,17.07,9.19,6.96,11.22,9.48,13.86
2019-12-27,53.83,6.6,13.18,7.88,10.2,6.89,7.04,16.78,9.01,11.3,13.06,9.29,14.1
2019-12-28,73.27,7.38,11.45,10.26,12.63,14.5,7.62,19.97,6.3,11.47,11.23,8.58,9.56
2019-12-29,49.84,7.39,8.48,10.25,12.61,10.51,8.13,22.79,6.25,10.01,11.57,9.3,19.09
2019-12-30,68.73,8.04,10.6,11.15,10.24,6.71,8.64,15.63,9.71,7.65,12.76,8.64,20.55
2019-12-31,95.2,7.58,13.03,11.03,21.58,5.25,7.45,9.83,8.44,8.42,9.95,9.03,17.14
2020-01-01,27.7,8.56,12.44,18.49,26.48,4.18,7.99,16.5,8.14,15.79,13.52,10.15,17.53
2020-01-02,23.96,7.52,7.0,19.95,28.94,3.83,9.22,19.11,8.97,12.54,12.32,8.78,17.09
2020-01-03,35.78,6.4,10.2,14.93,8.49,5.53,8.14,3.52,7.53,11.43,10.76,8.87,22.14
2020-01-04,38.98,6.94,8.4,12.85,11.96,6.3,8.45,5.69,9.26,8.12,10.01,7.68,19.87
2020-01-05,45.83,7.01,7.45,9.59,9.43,17.49,8.12,5.0,9.12,11.92,14.26,8.36,14.68
2020-01-06,38.11,6.97,8.12,11.34,15.94,11.39,7.49,7.5,9.91,6.75,11.96,9.65,18.74
2020-01-07,58.67,7.35,19.3,12.74,18.43,5.24,7.14,7.0,9.6,7.53,10.42,9.47,17.89
2020-01-08,30.54,6.61,21.18,8.67,13.23,6.19,8.47,8.97,8.68,6.32,11.06,7.55,15.37
2020-01-09,46.78,6.01,17.91,7.28,9.52,6.66,7.87,7.49,6.94,20.5,12.29,8.15,13.54
2020-01-10,26.75,7.71,9.65,9.44,9.53,8.8,7.98,6.89,8.07,6.87,12.79,8.58,20.19
2020-01-11,45.44,6.72,10.03,11.65,12.16,13.04,7.72,6.35,9.74,10.87,12.06,9.89,18.45
2020-01-12,58.01,7.38,8.13,12.35,27.16,14.43,7.34,7.12,10.25,17.99,11.85,10.6,24.75
2020-01-13,62.71,6.51,17.51,11.59,20.11,11.57,11.17,6.02,14.54,6.24,13.05,9.13,32.97
2020-01-14,25.78,7.03,23.68,9.24,7.87,5.04,12.28,7.33,16.45,6.54,12.35,8.56,17.11
2020-01-15,19.5,7.78,17.7,10.68,9.84,4.35,12.23,8.04,6.53,7.23,11.63,8.77,18.33
2020-01-16,10.67,7.7,19.88,10.44,6.44,5.35,10.93,7.02,10.02,7.72,11.55,8.71,9.86
2020-01-17,36.88,7.3,22.76,9.69,10.21,5.87,11.24,8.26,9.53,7.44,14.61,8.61,15.86
2020-01-18,71.69,5.81,27.29,9.65,10.02,5.17,10.92,8.48,8.03,6.68,12.84,9.17,12.33
2020-01-19,46.67,5.8,23.09,8.69,8.2,4.3,11.8,7.12,8.58,6.57,14.82,8.79,16.57
2020-01-20,44.86,5.74,17.54,9.65,8.96,4.75,10.29,8.68,5.57,7.84,10.47,7.65,14.64
2020-01-21,84.52,6.86,18.22,12.24,11.34,5.1,10.71,7.22,8.29,15.16,9.74,8.05,14.09
2020-01-22,50.3,6.35,12.25,10.95,13.29,5.74,9.72,7.38,8.98,7.78,11.42,8.46,14.71
2020-01-23,34.63,7.64,17.79,8.71,10.29,6.51,9.09,7.5,7.32,7.05,13.84,8.76,18.29
2020-01-24,54.28,7.44,19.6,10.73,11.11,7.58,11.35,8.29,7.31,8.46,14.24,7.8,23.54
2020-01-25,144.29,6.85,14.06,12.36,11.22,9.29,10.42,9.3,8.91,11.04,13.81,7.75,18.69
2020-01-26,112.57,8.32,10.3,12.81,10.76,8.08,10.33,7.79,8.17,15.78,12.52,8.42,20.0
2020-01-27,51.25,9.36,8.09,14.72,11.15,7.35,10.37,7.24,8.35,11.17,13.01,9.13,19.73
2020-01-28,35.39,13.04,8.18,11.12,10.07,9.14,10.59,7.97,11.47,10.61,10.17,8.24,20.29
2020-01-29,40.13,11.45,8.01,9.85,7.79,12.66,10.48,8.92,14.41,6.87,7.4,9.48,12.76
2020-01-30,100.04,9.86,7.71,10.06,6.94,12.68,11.1,8.39,15.64,6.8,8.78,9.09,15.43
2020-01-31,83.08,8.97,9.02,9.9,10.6,8.72,10.31,8.79,8.02,9.95,11.34,8.28,19.06
2020-02-01,56.67,10.3,9.86,10.02,8.9,5.26,10.53,9.06,5.57,11.19,9.87,7.65,18.25
2020-02-02,36.8,6.12,15.74,10.32,8.33,4.62,9.85,8.29,8.72,12.43,10.9,7.72,13.38
2020-02-03,31.18,7.34,16.44,11.4,9.01,4.14,9.91,9.01,8.38,13.67,11.57,7.37,15.16
2020-02-04,48.18,6.81,16.41,15.26,10.4,6.01,10.2,8.7,7.95,6.95,12.97,9.16,16.38
2020-02-05,59.11,7.47,12.91,13.31,9.27,4.73,10.78,8.26,4.99,7.43,13.92,8.28,19.32
2020-02-06,51.41,6.93,8.57,12.08,7.83,4.98,10.54,7.58,5.97,8.99,12.64,8.51,15.01
2020-02-07,47.32,8.53,8.19,14.21,6.4,4.61,8.7,9.26,5.36,7.3,13.1,9.66,18.3
2020-02-08,55.99,7.2,8.97,14.39,7.71,4.7,9.63,8.15,7.85,9.69,14.4,10.1,20.25
2020-02-09,27.16,10.99,13.16,14.64,7.32,5.98,8.57,8.6,8.73,10.05,12.54,10.59,17.41
2020-02-10,31.84,8.07,9.11,14.83,6.96,4.23,9.59,9.13,8.23,7.86,13.61,10.76,17.68
2020-02-11,48.28,7.08,10.31,14.37,9.3,4.72,8.98,9.72,8.33,9.07,15.08,11.91,18.99
2020-02-12,52.9,7.06,10.75,16.24,10.3,5.87,7.51,8.86,8.18,2.5,13.21,10.17,21.32
2020-02-13,40.9,7.06,17.74,16.49,8.81,9.22,7.07,11.56,8.97,10.04,14.08,8.53,34.59
2020-02-14,54.6,6.98,18.01,13.53,10.2,19.3,6.74,11.53,6.99,8.33,15.04,5.63,23.05
2020-02-15,57.08,7.48,13.03,17.59,9.76,13.19,6.54,11.74,8.56,10.64,18.1,4.36,27.95
2020-02-16,66.39,8.14,13.14,19.61,8.15,11.81,7.02,12.36,7.25,10.13,13.5,8.11,15.75
2020-02-17,57.29,9.48,13.37,18.85,7.32,10.93,6.89,11.63,5.56,9.98,14.45,5.11,19.12
2020-02-18,64.71,7.44,9.15,23.01,8.1,14.12,6.31,11.29,5.36,11.15,15.14,5.63,20.98
2020-02-19,118.91,7.62,15.05,20.13,11.26,8.36,6.52,11.93,7.39,10.47,18.31,6.48,18.62
2020-02-20,72.14,5.97,19.39,14.91,7.15,5.78,7.06,10.66,3.26,14.83,17.16,6.87,17.74
2020-02-21,52.84,6.25,8.47,10.45,8.27,6.09,7.34,11.28,1.62,10.72,15.43,7.58,16.2
2020-02-22,42.9,6.62,8.51,13.38,8.27,5.72,8.72,6.43,7.58,10.19,12.67,6.61,20.2
2020-02-23,48.07,5.92,18.19,14.3,7.23,5.8,11.01,3.11,3.55,9.64,12.87,5.49,13.0
2020-02-24,42.37,5.93,11.57,15.94,6.47,4.77,8.19,4.51,3.14,14.43,16.53,5.74,15.94
2020-02-25,62.73,6.01,11.02,18.24,5.31,8.89,8.69,7.35,5.77,9.63,13.8,6.29,16.73
2020-02-26,103.5,5.38,7.63,17.61,5.29,12.79,7.1,10.37,4.83,9.85,14.49,5.08,19.56
2020-02-27,68.76,6.72,8.79,14.7,6.44,10.07,6.85,8.51,7.61,7.4,13.1,6.73,22.27
2020-02-28,64.67,6.75,16.07,11.55,6.4,6.6,8.11,5.84,5.74,11.92,13.42,5.78,23.6
2020-02-29,64.67,6.22,19.12,12.05,6.87,4.91,8.66,3.91,7.32,11.35,12.92,6.48,18.21
2020-03-01,70.8,7.09,11.18,12.19,6.22,4.72,9.43,2.9,6.59,21.92,11.69,6.67,19.32
2020-03-02,81.42,6.36,18.07,15.81,6.52,5.26,9.4,6.95,9.08,9.91,14.27,5.51,24.7
2020-03-03,119.95,6.96,17.71,15.48,7.18,5.34,9.27,7.88,6.01,10.78,13.27,4.75,22.82
2020-03-04,51.07,6.6,6.97,16.22,8.28,8.82,8.18,5.35,15.6,13.85,13.27,3.82,17.88
2020-03-05,63.99,7.21,6.12,11.32,5.96,11.83,7.35,4.8,9.65,14.65,13.6,4.91,18.35
2020-03-06,61.9,8.07,6.52,10.42,4.83,5.21,9.77,12.3,7.89,11.49,12.91,4.42,17.86
2020-03-07,45.6,7.12,4.53,11.84,5.36,4.76,9.21,16.04,8.37,8.51,12.72,6.27,12.13
2020-03-08,32.78,6.71,6.52,12.61,6.77,4.69,10.96,17.83,11.2,11.62,12.39,6.45,29.5
2020-03-09,42.98,7.41,5.87,13.33,5.9,4.82,10.86,15.82,11.35,6.74,12.01,6.92,18.18
2020-03-10,26.68,7.08,5.51,17.21,6.98,4.35,10.61,16.29,8.91,9.44,12.34,6.41,25.19
2020-03-11,19.43,8.25,8.56,13.82,8.3,5.01,10.76,14.62,8.65,8.1,11.74,6.12,20.86
2020-03-12,40.38,6.36,5.64,13.68,7.94,5.55,11.98,13.28,10.58,7.79,11.69,7.67,17.37
2020-03-13,27.3,7.36,5.6,15.42,5.19,4.96,10.36,12.68,8.83,8.52,15.56,7.02,14.83
2020-03-14,49.34,6.65,13.21,11.59,5.9,6.01,9.85,14.36,7.98,12.75,14.93,8.57,21.65
2020-03-15,27.4,6.97,14.94,13.92,6.45,5.37,10.52,15.87,3.4,21.74,13.71,8.75,22.1
2020-03-16,28.6,6.75,19.01,14.8,5.95,4.57,10.19,15.9,6.89,9.82,17.26,8.27,19.49
2020-03-17,34.49,7.01,7.6,15.06,7.61,3.98,9.92,19.73,6.23,9.56,14.32,7.16,19.67
2020-03-18,42.86,7.25,5.75,14.93,6.88,5.34,9.6,19.43,7.57,9.77,13.86,7.17,16.2
2020-03-19,42.07,7.97,5.81,17.66,6.4,7.02,10.81,19.95,6.84,16.11,14.21,7.53,19.8
2020-03-20,44.08,6.97,5.55,19.71,7.88,5.39,12.79,15.81,11.12,27.59,16.32,6.45,25.54
2020-03-21,67.89,6.75,5.84,18.55,5.51,7.04,12.85,16.66,11.08,23.06,15.34,5.17,23.29
2020-03-22,52.62,6.92,4.84,16.63,4.27,6.38,12.21,17.25,10.28,19.46,11.8,5.66,23.0
2020-03-23,34.25,6.03,5.93,15.17,4.55,5.41,12.91,18.26,9.73,9.34,13.09,5.54,24.44
2020-03-24,44.87,6.39,5.83,15.81,4.6,6.67,13.09,16.44,16.72,7.73,11.67,6.32,20.71
2020-03-25,61.4,7.92,5.04,11.49,4.89,6.22,13.57,16.27,9.14,6.41,9.47,5.9,18.95
2020-03-26,34.72,5.87,6.3,12.82,6.54,5.14,13.26,16.42,8.2,7.16,8.44,5.55,18.8
2020-03-27,16.19,6.49,5.09,11.04,7.84,5.3,12.52,15.31,13.37,6.22,10.15,4.42,21.49
2020-03-28,16.06,6.11,4.41,10.28,4.93,6.39,11.73,14.77,11.29,6.2,10.98,5.04,22.1
2020-03-29,22.76,6.37,6.88,10.39,5.46,4.71,11.6,18.73,11.33,6.7,11.87,5.81,19.29
2020-03-30,19.14,6.77,5.79,12.47,5.94,7.11,11.76,18.56,10.42,7.21,12.47,7.88,22.14
2020-03-31,32.01,5.11,6.26,12.33,6.21,7.31,12.44,17.01,8.52,6.82,13.55,6.65,23.12
2020-04-01,22.16,5.81,5.54,13.0,5.92,6.64,12.02,15.91,7.39,6.3,12.78,6.46,25.11
2020-04-02,18.54,5.56,4.94,10.84,6.27,6.67,12.62,15.97,5.91,6.22,14.8,7.38,20.53
2020-04-03,23.84,6.8,5.22,11.99,6.07,9.04,11.53,15.3,7.37,6.57,18.55,6.11,29.01
2020-04-04,27.53,6.51,4.61,12.59,6.43,8.46,11.9,14.86,5.47,7.4,14.75,5.47,21.14
2020-04-05,31.4,6.06,4.96,16.03,6.64,8.36,11.35,15.2,6.29,8.68,15.63,4.28,19.38
2020-04-06,22.2,4.44,4.12,15.59,6.49,8.47,11.73,15.57,6.27,8.411666666666667,14.14,4.24,20.08
2020-04-07,31.04,5.3,4.57,13.46,5.85,8.49,11.83,14.66,7.26,8.143333333333334,10.95,6.0,17.69
2020-04-08,30.8,5.55,4.13,12.85,6.72,11.06,11.5,14.11,6.7,7.875000000000001,11.39,5.79,19.86
2020-04-09,20.75,5.83,4.78,14.2,6.66,9.14,13.4,14.14,7.55,7.606666666666667,12.54,5.76,24.28
2020-04-10,32.01,6.1,7.49,16.32,7.23,6.51,11.0,14.23,6.02,7.338333333333334,13.53,5.4,13.94
2020-04-11,25.09,6.06,11.31,18.38,8.08,6.21,10.23,14.52,5.51,7.07,12.63,5.29,15.56
2020-04-12,21.57,4.78,7.11,15.7,6.93,4.25,10.81,14.0,6.82,8.49,12.14,5.43,13.59
2020-04-13,26.86,5.75,7.13,19.86,7.6,3.48,10.03,13.83,6.81,9.63,13.38,5.7,14.3
2020-04-14,21.85,6.34,5.96,17.38,7.33,4.27,9.95,13.28,7.14,6.33,12.46,6.31,14.56
2020-04-15,23.5,8.19,6.13,14.89,7.25,4.36,9.7,13.21,6.32,6.55,12.39,5.28,14.12
2020-04-16,22.03,6.55,5.2,19.42,8.79,4.19,9.71,13.53,9.16,7.65,13.91,5.9,13.37
2020-04-17,18.03,5.77,5.42,14.08,10.04,5.07,9.8,12.42,5.51,7.76,11.67,6.13,12.24
2020-04-18,36.24,5.59,5.2,12.63,8.71,4.46,9.9,12.12,7.41,5.88,13.33,5.17,13.63
2020-04-19,21.0,6.21,4.49,13.17,10.59,5.75,9.46,12.1,8.72,8.85,13.25,5.05,13.62
2020-04-20,25.22,6.75,5.2,15.06,6.62,6.01,9.79,12.42,6.56,9.64,11.72,5.8,15.82
2020-04-21,19.16,6.2,4.84,15.36,6.54,6.64,9.61,10.67,3.58,13.02,12.74,5.74,13.92
2020-04-22,15.83,6.79,4.83,17.34,6.36,4.56,10.19,11.29,7.24,9.17,12.06,5.72,12.29
2020-04-23,32.39,6.36,4.69,17.39,8.37,4.88,10.09,10.01,6.42,8.59,10.2,5.17,
2020-04-24,20.59,6.54,4.44,18.62,6.67,4.43,10.12,9.28,6.03,8.94,12.13,5.51,
2020-04-25,16.51,5.83,4.79,12.76,8.67,5.65,9.94,8.55,5.640000000000001,17.19,11.39,5.31,
2020-04-26,10.58,5.47,6.89,16.21,5.78,4.27,10.26,8.79,5.25,11.17,12.68,5.57,
2020-04-27,29.73,5.55,4.29,15.59,6.16,3.83,9.83,7.9,5.58,6.42,11.4,5.5,
2020-04-28,42.86,5.86,4.57,17.6,6.71,3.72,8.63,7.02,6.04,7.08,12.19,5.62,
2020-04-29,32.97,5.73,4.4,19.08,6.54,3.67,9.37,7.75,8.02,9.0,12.05,5.52,
2020-04-30,37.7,5.45,4.74,17.42,8.36,4.03,11.96,7.88,7.01,8.5,12.14,5.32,19.3
2020-05-01,26.36,6.28,4.43,17.52,5.44,4.27,11.21,7.45,7.46,9.5,11.48,5.29,14.34
2020-05-02,25.87,6.19,3.96,13.0,6.0,5.59,10.84,5.59,6.94,8.45,14.83,5.4,8.61
2020-05-03,22.71,6.23,4.47,11.94,7.72,5.04,11.59,6.11,5.84,7.07,11.01,5.36,7.58
2020-05-04,20.04,7.16,4.61,11.92,7.42,4.59,14.98,7.71,8.31,8.64,10.48,5.42,7.55
2020-05-05,2.42,7.44,3.61,16.4,6.38,4.17,7.97,7.78,8.22,7.44,8.98,5.23,20.43
2020-05-06,,6.85,6.99,15.78,6.14,4.45,10.27,7.33,8.96,10.3,8.58,5.68,6.68
2020-05-07,,6.09,3.98,13.6,6.02,4.3,7.95,6.38,8.88,8.99,10.18,6.11,7.49
2020-05-08,,7.14,4.85,13.82,7.13,4.84,10.37,7.37,10.45,10.06,12.13,5.19,8.18
2020-05-09,,7.51,3.53,13.33,7.08,5.41,11.0,7.94,7.32,10.47,9.81,5.46,7.27
2020-05-10,,6.93,3.92,12.02,7.05,5.02,9.06,7.18,6.41,10.16,9.67,5.92,8.02
2020-05-11,,7.7,4.54,12.66,7.18,7.01,5.84,8.76,5.58,7.82,11.67,5.88,5.75
2020-05-12,,6.05,4.63,13.84,7.7,6.05,7.53,7.47,6.46,9.74,10.83,5.73,13.56
2020-05-13,,6.09,4.34,15.41,9.44,4.61,11.72,13.26,6.96,9.08,11.23,6.3,9.04
2020-05-14,,6.12,4.55,12.92,8.0,5.29,7.41,9.38,7.66,9.03,11.74,5.26,7.64
2020-05-15,,7.39,4.12,13.71,8.44,5.38,5.55,9.6,9.7,9.9,9.58,6.17,8.83
2020-05-16,,7.06,4.68,16.19,5.39,6.32,7.87,11.87,8.86,9.26,10.58,5.78,9.38
2020-05-17,,7.19,4.13,20.19,5.94,5.87,16.97,12.0,8.56,11.8,11.87,5.91,11.96
2020-05-18,,6.14,4.49,22.11,7.35,7.55,7.68,8.51,7.87,26.68,11.32,4.94,10.08
2020-05-19,,5.67,5.0,20.41,7.79,9.4,5.06,9.11,10.13,22.25,12.32,4.88,10.28
2020-05-20,,6.05,3.87,18.96,10.59,10.5,6.6,10.08,8.24,11.86,12.57,5.15,13.83
2020-05-21,,5.8,5.66,18.99,8.71,11.4,4.98,10.07,11.82,10.76,11.06,5.09,10.27
2020-05-22,,5.59,6.39,26.05,8.22,8.55,9.35,9.26,6.37,23.16,13.05,5.12,12.04
2020-05-23,,6.29,7.14,17.05,5.57,8.65,5.92,8.96,8.48,18.35,11.35,5.73,9.79
2020-05-24,,5.64,6.79,17.11,6.25,6.61,5.2,7.56,8.73,19.01,12.5,6.1,8.1
2020-05-25,,5.81,6.77,21.3,5.89,5.94,4.09,8.68,7.19,17.75,11.14,5.78,7.48
2020-05-26,,6.38,6.44,16.82,6.39,6.32,4.01,6.96,9.69,34.05,12.31,5.93,7.24
2020-05-27,,6.03,7.23,14.49,6.03,5.46,3.9,7.33,8.42,14.45,8.0,5.29,7.19
2020-05-28,,6.24,6.1,11.68,4.66,5.65,8.5,3.91,7.34,10.98,11.11,6.18,7.99
2020-05-29,,6.48,6.54,9.95,4.95,6.1,7.47,16.6,7.79,12.3,10.31,5.53,10.85
2020-05-30,,6.27,5.44,9.95,5.62,5.49,7.28,8.94,16.45,6.28,8.23,7.33,17.09
2020-05-31,,7.01,4.8,9.06,4.31,4.66,8.38,9.79,5.43,8.09,9.69,6.92,9.11
2020-06-01,,6.78,7.27,14.02,5.78,5.23,9.38,5.42,5.82,11.8,10.83,5.32,9.85
2020-06-02,20.08,6.65,6.57,12.71,5.57,4.36,5.24,5.2,8.78,17.71,9.3,4.94,6.61
2020-06-03,23.71,6.85,4.04,15.91,7.3,5.12,4.4,5.85,6.48,10.48,10.95,4.64,12.47
2020-06-04,21.29,6.94,4.05,17.97,5.65,5.56,3.73,5.78,7.19,16.68,10.45,3.39,16.74
2020-06-05,14.73,7.12,5.31,12.46,5.57,6.89,4.52,5.91,10.64,10.49,9.47,3.74,11.48
2020-06-06,14.4,7.16,5.12,10.69,5.69,10.04,3.22,5.69,7.02,8.67,10.65,6.39,12.83
2020-06-07,13.05,7.11,5.35,11.89,5.82,9.34,2.88,7.4,5.32,6.56,9.48,8.92,12.34
2020-06-08,11.6,6.88,6.34,15.78,6.52,9.69,2.8,7.28,6.61,8.56,10.64,6.82,11.95
2020-06-09,12.69,6.99,5.45,15.06,4.98,9.15,2.86,7.99,5.06,12.01,9.52,6.87,15.46
2020-06-10,16.22,6.92,6.85,14.12,6.39,5.72,3.16,7.07,5.9,13.47,12.02,6.08,13.75
2020-06-11,18.41,6.99,5.45,12.74,6.0,6.7,3.15,4.22,5.59,11.08,9.72,6.31,18.82
2020-06-12,16.27,7.2,6.83,12.9,6.89,6.02,3.25,6.6,5.74,12.02,11.36,6.27,13.34
2020-06-13,17.51,7.33,5.77,10.59,6.05,5.32,2.82,7.16,10.7,10.76,8.81,6.22,12.34
2020-06-14,20.82,6.86,4.18,13.57,6.44,6.34,2.86,6.57,9.37,10.86,9.72,7.35,16.01
2020-06-15,19.3,7.68,6.57,12.57,6.84,6.19,2.76,5.43,7.02,16.73,9.5,7.19,12.19
2020-06-16,11.26,7.21,4.44,12.08,5.93,5.28,2.76,6.29,11.09,13.24,9.64,7.66,16.28
2020-06-17,9.4,7.74,7.76,10.84,6.76,5.7,2.68,6.87,11.08,9.2,10.35,5.72,17.54
2020-06-18,11.72,7.27,9.99,12.19,6.05,5.94,4.87,5.81,11.05,12.51,8.94,6.18,17.81
2020-06-19,9.9,7.22,6.45,11.98,5.3,7.96,4.65,4.15,13.23,10.92,11.3,6.04,10.39
2020-06-20,10.1,7.81,5.5,10.98,5.34,7.71,4.49,5.38,11.76,5.53,10.04,5.35,11.19
2020-06-21,11.45,7.47,5.53,11.71,5.08,8.15,3.73,5.41,10.1,4.72,10.51,5.56,13.28
2020-06-22,13.32,7.18,6.66,11.08,5.27,7.86,3.79,5.13,13.65,4.64,10.04,4.98,11.68
2020-06-23,13.0,6.98,8.1,11.09,5.17,6.56,3.75,4.28,10.4,4.36,9.77,5.36,15.88
2020-06-24,11.99,6.86,6.32,11.02,4.86,5.26,3.24,4.03,10.92,7.21,9.68,6.54,14.04
2020-06-25,11.73,7.73,7.92,11.28,4.93,5.16,2.98,4.06,8.19,5.83,8.76,6.14,15.38
2020-06-26,10.41,7.45,5.55,11.66,3.97,5.03,2.92,6.42,6.87,4.79,10.34,6.23,15.86
2020-06-27,12.44,7.29,7.29,10.38,3.77,5.39,3.63,9.18,8.55,4.55,9.96,8.38,13.75
2020-06-28,11.01,6.6,6.48,10.7,2.85,6.36,3.92,7.82,12.72,5.22,8.93,8.32,10.86
2020-06-29,12.1,6.33,6.62,11.58,3.36,6.29,3.6,7.86,8.42,4.89,10.59,8.07,14.79
2020-06-30,16.39,6.45,7.5,10.51,4.31,5.3,3.91,7.36,9.84,4.67,10.36,8.4,14.58
2020-07-01,14.4,6.66,9.23,11.15,6.02,6.07,3.99,7.57,2.1,3.48,5.19,6.15,10.88
