Date,Ahmedabad,Bengaluru,Chennai,Delhi,Lucknow,Hyderabad,Patna,Visakhapatnam,Amritsar,Jaipur,Amaravati
2017-07-01,,0.4,0.02,0.0,4.21,0.35,0.0,0.0,2.46,0.46,
2017-07-02,,1.96,0.04,0.0,3.16,0.34,0.0,0.0,3.35,0.78,
2017-07-03,,0.49,0.05,0.0,3.04,0.52,0.0,0.0,3.56,0.34,
2017-07-04,,0.42,0.0,0.0,3.14,0.45,0.0,0.0,3.34,0.21,
2017-07-05,,0.75,0.35,0.0,2.9,0.69,0.0,0.0,3.12,0.19,
2017-07-06,,0.81,0.0,0.0,2.6,1.26,0.0,0.0,3.0250000000000004,0.13,
2017-07-07,,0.84,0.04,0.0,3.14,1.33,0.0,0.0,2.93,0.1,
2017-07-08,,0.73,0.14,0.0,2.48,1.26,0.0,0.0,,0.26,
2017-07-09,,0.5,0.11,0.0,2.15,1.01,0.0,0.0,,0.11,
2017-07-10,,0.56,0.11,0.0,2.32,1.83,0.0,0.0,,0.0825,
2017-07-11,,0.63,0.17,0.0,1.97,2.66,0.0,0.0,,0.055,
2017-07-12,,1.04,0.2,0.0,1.55,2.28,0.0,0.0,,0.0275,
2017-07-13,,0.69,0.64,0.0,1.99,1.95,0.0,0.0,,0.0,
2017-07-14,,0.54,0.63,0.0,1.9,1.21,0.0,0.0,2.49,0.0,
2017-07-15,,0.57,0.45,0.0,1.68,0.46,0.0,0.0,3.64,0.0,
2017-07-16,,0.41,0.0,0.0,1.07,0.76,0.0,0.0,3.6,0.32,
2017-07-17,,0.42,0.05,0.0,1.53,4.0,0.0,0.0,2.135,0.64,
2017-07-18,,0.49,0.0,0.0,1.68,0.47,0.0,0.0,0.67,5.2,
2017-07-19,,0.51,0.45,0.0,1.56,0.46,0.0,0.0,0.99,0.47,
2017-07-20,,0.38,0.5,0.0,1.5,0.58,0.0,0.0,1.0,0.79,
2017-07-21,,1.18,0.17,0.0,1.31,1.0,0.0,0.0,1.02,2.55,
2017-07-22,,1.38,0.16,0.0,1.53,0.49,0.0,0.0,1.22,0.06,
2017-07-23,,1.07,0.0,0.0,1.48,0.37,0.0,0.0,,0.44,
2017-07-24,,1.14,0.01,0.0,1.53,0.69,0.0,0.0,,0.0,
2017-07-25,,3.18,0.11,0.0,1.54,0.87,0.0,0.0,,0.92,
2017-07-26,,0.36,0.08,0.0,2.03,0.95,0.0,0.0,,0.28,
2017-07-27,,0.59,0.0,0.0,3.08,0.88,0.0,0.0,,0.56,
2017-07-28,,0.79,0.31,0.0,3.08,0.96,0.0,0.0,,0.17,
2017-07-29,,1.34,0.04,0.0,3.1,1.63,0.0,0.0,2.08,0.36,
2017-07-30,,1.27,0.0,0.0,2.99,3.43,0.0,0.0,1.6,0.5499999999999999,
2017-07-31,,0.82,0.01,0.0,1.98,5.05,0.0,0.0,30.21,0.74,
2017-08-01,,2.03,0.03,0.0,3.09,4.08,0.0,0.0,0.16,0.18,
2017-08-02,,0.63,0.01,0.0,3.08,2.23,0.0,0.0,,0.37,
2017-08-03,,2.39,0.02,0.0,3.09,1.32,0.0,0.0,,0.17,
2017-08-04,,0.98,0.02,0.0,3.1,1.86,0.0,0.0,,0.84,
2017-08-05,,1.64,0.09,0.0,3.11,3.04,0.0,0.0,,0.07,
2017-08-06,,3.42,0.0,0.0,3.11,2.36,0.0,0.0,,0.03,
2017-08-07,,3.19,0.09,0.0,3.1,6.23,0.0,0.0,,0.06,
2017-08-08,,1.98,0.0,0.0,3.07,8.55,0.0,0.0,7.12,0.35,
2017-08-09,,1.19,0.21,0.0,3.1,7.29,0.0,0.0,6.5,0.35,
2017-08-10,,1.06,0.54,0.0,3.06,2.62,0.0,0.0,5.88,0.16,
2017-08-11,,1.39,0.22,0.0,3.09,3.36,0.0,0.0,13.77,0.05,
2017-08-12,,1.34,0.1,0.0,3.1,1.92,0.0,0.0,7.28,0.04,
2017-08-13,,1.11,0.0,0.0,3.11,2.16,0.0,0.0,1.9,0.01,
2017-08-14,,1.47,0.0,0.0,3.12,4.63,0.0,0.0,0.96,0.0,
2017-08-15,,0.84,0.0,0.0,3.1,4.55,0.0,0.0,1.24,0.0,
2017-08-16,,1.18,0.02,0.0,3.13,2.13,0.0,0.0,1.47,0.0,
2017-08-17,,0.76,0.11,0.0,3.11,2.16,0.0,0.0,1.65,0.0,
2017-08-18,,0.88,0.0,0.0,3.12,2.31,,0.0,1.44,0.0,
2017-08-19,,0.66,0.0,0.0,3.0,0.82,,0.0,1.16,0.0,
2017-08-20,,0.54,0.0,0.0,3.0,0.4,,0.0,0.77,0.0,
2017-08-21,,0.56,0.0,0.0,2.85,0.91,,0.0,1.05,0.3,
2017-08-22,,0.67,0.2,0.0,3.1,1.7,,0.0,0.91,0.16,
2017-08-23,,1.01,0.09,0.0,3.1,2.09,,0.0,0.94,0.27,
2017-08-24,,1.31,0.05,0.0,3.09,2.48,,0.0,1.14,0.42,
2017-08-25,,0.82,0.06,0.0,3.11,2.48,,0.0,0.95,0.16,
2017-08-26,,0.54,0.21,0.0,3.09,1.79,,0.0,1.09,0.4,
2017-08-27,,0.64,0.12,0.0,3.11,2.44,,0.0,1.3,0.04,
2017-08-28,,0.62,0.0,0.25,3.14,1.02,,0.0,1.06,0.09,
2017-08-29,,0.57,0.02,0.0,3.11,1.07,,0.0,1.18,3.63,
2017-08-30,,0.69,0.0,0.0,2.87,1.15,,0.0,1.54,0.99,
2017-08-31,,1.05,0.07,0.35,2.89,1.99,,0.0,1.45,0.07,
2017-09-01,,1.78,0.36,0.21,3.1,5.07,,0.0,0.78,0.02,
2017-09-02,,2.18,0.01,0.0,3.1,9.87,,0.0,0.97,0.0,
2017-09-03,,1.2,0.04,0.0,3.14,1.32,,0.0,1.16,0.0716666666666666,
2017-09-04,,1.56,0.02,0.0,3.15,2.52,,0.0,1.44,0.1433333333333333,
2017-09-05,,1.86,0.03,0.0,3.11,2.56,,0.0,1.41,0.215,
2017-09-06,,1.57,0.11,0.0,3.1,3.19,0.0,0.0,1.78,0.2866666666666667,
2017-09-07,,1.83,0.07,0.0,3.11,5.76,0.0,0.0,1.57,0.3583333333333333,
2017-09-08,,1.81,0.68,0.0,3.12,3.6,0.0,0.0,1.68,0.43,
2017-09-09,,2.21,0.14,0.0,3.14,1.89,0.0,0.0,1.71,0.48,
2017-09-10,,1.27,0.0,0.0,3.13,1.52,0.0,0.0,1.48,0.2,
2017-09-11,,1.03,0.03,0.0,3.11,1.56,0.0,0.0,1.34,0.08,
2017-09-12,,1.01,0.02,0.0,3.1,1.72,0.0,0.0,1.99,0.22,
2017-09-13,,1.11,0.26,0.0,3.11,3.46,0.0,0.0,1.98,0.49,
2017-09-14,,1.22,0.09,0.0,3.09,2.49,0.0,0.0,1.32,0.92,
2017-09-15,,1.01,0.05,0.0,3.14,1.79,0.0,0.0,1.43,0.96,
2017-09-16,,0.67,0.08,0.0,3.11,1.7,0.0,0.0,1.66,0.38,
2017-09-17,,0.64,0.0,0.0,3.11,0.63,0.0,0.0,2.15,0.13,
2017-09-18,,0.54,0.0,0.0,3.1,0.55,0.0,0.0,2.15,0.64,
2017-09-19,,0.55,0.0,0.0,3.1,0.56,0.0,0.0,2.04,0.7,
2017-09-20,,0.51,0.07,0.0,3.01,0.57,0.0,0.0,3.69,1.73,
2017-09-21,,0.6,0.08,0.0,3.41,0.48,0.0,0.0,8.83,0.21,
2017-09-22,,0.91,0.51,0.0,3.59,0.73,0.0,0.0,8.19,0.08,
2017-09-23,,2.24,0.51,0.0,3.46,3.63,0.0,0.0,7.31,0.25,
2017-09-24,,1.99,0.06,0.0,3.52,5.19,0.0,0.0,7.57,0.1,
2017-09-25,,1.97,0.03,0.0,3.61,2.39,0.0,0.0,8.13,0.04,
2017-09-26,0.0,1.75,0.07,1.38,3.18,3.48,0.51,0.0,7.73,0.0,
2017-09-27,0.0,2.04,4.2,1.74,3.57,3.04,0.15,0.0,9.11,0.61,
2017-09-28,0.0,1.0,0.04,1.54,2.64,2.2,0.73,0.0,9.74,0.34,
2017-09-29,0.0,0.69,0.06,1.82,3.59,2.26,0.07,0.0,8.37,0.64,
2017-09-30,,1.08,0.05,1.73,3.59,2.07,0.1,0.0,8.8,1.01,
2017-10-01,,0.92,0.03,2.34,3.47,4.06,0.56,2.23,2.52,0.63,
2017-10-02,,0.75,0.0,2.43,2.74,2.16,0.67,2.04,1.16,0.31,
2017-10-03,,0.83,0.01,1.27,5.11,7.43,0.32,2.09,1.4,0.49,
2017-10-04,,1.16,0.0,2.07,7.57,12.69,0.54,3.12,4.03,0.92,
2017-10-05,,1.11,0.04,1.59,2.61,17.97,0.44,0.46,2.14,0.24,
2017-10-06,,1.78,0.05,2.11,2.0,8.81,0.41,2.25,3.11,0.45,
2017-10-07,,1.67,0.04,1.72,1.96,10.84,0.36,2.27,2.09,0.22,
2017-10-08,,1.31,0.05,2.14,2.0,6.82,0.66,1.18,0.34,0.23,
2017-10-09,,2.84,0.05,2.97,1.99,5.21,0.68,2.67,2.7,0.58,
2017-10-10,18.77,4.13,0.04,3.28,1.86,3.27,0.11,0.0,0.0,0.76,
2017-10-11,15.99,2.37,0.02,2.71,1.41,4.89,0.12,0.0,0.0,0.57,
2017-10-12,,2.39,0.07,2.56,4.44,6.71,0.11,0.0,0.0,0.65,
2017-10-13,,2.33,0.04,2.34,2.6,1.1,0.16,0.0,0.0,0.69,
2017-10-14,,2.03,0.05,3.4,2.06,1.48,0.26,0.0,0.0,0.84,
2017-10-15,,1.22,0.02,3.62,2.77,1.2,0.53,0.0,0.0,0.63,
2017-10-16,,2.24,0.05,3.42,0.52,0.96,0.61,0.0,0.0,1.4,
2017-10-17,,3.41,0.06,3.39,1.29,2.38,0.23,0.0,0.0,9.08,
2017-10-18,34.37,3.57,0.03,3.38,1.32,11.62,0.09,0.0,0.0,8.58,
2017-10-19,28.25,2.2,0.03,4.52,2.88,11.82,0.63,5.75,4.45,9.54,
2017-10-20,22.13,2.51,0.03,5.54,2.53,0.87,0.03,0.26,7.62,7.01,
2017-10-21,22.28,1.49,0.02,4.02,2.31,0.97,0.25,1.28,7.42,8.04,
2017-10-22,10.27,1.27,0.13,4.04,3.26,0.19,0.0,0.0,7.74,9.57,
2017-10-23,10.47,1.86,0.18,4.65,4.03,4.33,0.36,0.9,6.88,8.61,
2017-10-24,15.47,2.58,0.02,5.47,5.71,0.89,0.63,0.08,6.8,7.86,
2017-10-25,29.21,1.07,0.01,5.08,6.13,0.18,0.97,0.0,11.07,12.42,
2017-10-26,51.59,0.85,0.56,4.28,4.31,0.34,1.35,0.0,11.05,13.81,
2017-10-27,55.28,0.81,0.06,4.94,4.17,1.05,1.18,0.11,11.41,15.89,
2017-10-28,46.17,0.67,0.02,7.47,3.4,9.04,0.48,0.0,12.45,18.15,
2017-10-29,55.69,0.06,0.02,6.8,2.47,1.29,1.34,0.0,12.53,17.93,
2017-10-30,32.105,0.04,0.02,5.67,3.21,0.0,0.68,0.0,12.41,13.59,
2017-10-31,8.52,0.19,2.29,11.75,2.08,38.06,0.74,5.74,12.98,14.63,
2017-11-01,0.0,0.06,1.72,6.36,2.48,45.03,0.0,6.02,11.85,18.51,
2017-11-02,0.0,0.09,1.54,9.71,2.32,30.22,0.51,5.76,11.89,17.2,
2017-11-03,60.08,0.15,0.99,6.06,4.33,30.0,1.63,4.87,12.22,12.63,
2017-11-04,76.3,0.11,2.4,5.21,1.42,24.64,5.0,5.62,13.33,14.16,
2017-11-05,68.45,0.0,3.46,12.85,0.72,26.92,5.26,4.67,12.13,14.36,
2017-11-06,82.75,0.25,2.54,14.37,1.19,26.73,4.62,5.84,11.75,17.96,
2017-11-07,117.04,0.28,5.08,26.96,2.22,31.07,4.43,5.38,12.39,25.61,
2017-11-08,173.76,0.2,2.27,25.53,1.14,33.9,4.52,5.08,11.87,25.26,
2017-11-09,152.39,0.21,1.67,25.25,2.87,35.04,4.56,5.38,13.04,22.89,
2017-11-10,143.01,0.25,1.74,28.06,1.11,29.47,5.37,5.58,12.76,20.08,
2017-11-11,134.63,0.18,1.83,32.33,1.54,26.91,5.7,4.93,13.94,24.82,
2017-11-12,0.0,0.0,0.92,28.2,1.06,33.38,5.35,3.89,12.61,24.29,
2017-11-13,0.63,0.12,1.69,18.48,1.76,31.59,5.22,4.62,11.6,19.59,
2017-11-14,2.22,0.0,1.79,11.39,1.98,30.87,6.22,4.8,10.62,6.38,
2017-11-15,1.66,0.12,1.83,13.31,1.47,21.49,5.42,4.33,7.91,5.29,
2017-11-16,0.55,0.14,0.38,12.03,2.88,22.69,4.7,5.43,8.97,4.45,
2017-11-17,0.51,0.21,2.62,8.48,1.07,25.05,5.03,5.67,9.31,1.88,
2017-11-18,0.5,0.09,2.68,5.38,0.99,18.83,5.27,6.78,7.79,1.4,
2017-11-19,7.37,0.0,2.45,5.24,0.8,25.26,5.47,5.37,7.9,0.59,
2017-11-20,26.94,0.0,3.09,6.34,0.76,33.32,4.1,4.58,9.81,2.3,
2017-11-21,22.64,0.0,1.23,10.71,0.67,21.33,3.48,5.74,10.18,2.45,
2017-11-22,54.77,0.14,1.61,11.65,0.94,12.43,3.76,7.69,11.18,2.22,
2017-11-23,12.65,0.07,2.7,11.97,0.9,15.71,3.81,6.98,9.58,4.68,
2017-11-24,14.62,0.07,2.38,13.88,2.52,15.13,4.34,8.7,10.98,8.79,5.92
2017-11-25,9.87,0.0,1.27,15.24,2.79,17.66,4.49,6.73,11.41,14.11,6.5
2017-11-26,18.84,0.0,1.43,17.26,0.68,13.06,5.39,5.86,11.6,18.88,7.95
2017-11-27,30.23,0.0,1.14,13.04,1.55,20.01,4.56,8.25,10.16,11.34,7.63
2017-11-28,39.7,0.0,1.47,19.68,1.1,31.14,4.71,10.83,11.52,15.11,5.02
2017-11-29,69.72,0.0,0.3,28.86,2.98,16.61,6.19,7.3,11.91,21.26,4.71
2017-11-30,104.29,0.0,0.61,23.32,3.38,12.16,7.06,4.43,12.59,11.84,3.52
2017-12-01,139.46,0.0,0.33,20.7,3.83,13.32,6.44,6.23,14.6,8.57,2.85
2017-12-02,61.66,0.0,0.08,25.81,2.13,15.59,7.21,3.89,11.75,5.36,2.79
2017-12-03,31.34,0.02,0.0,26.32,1.66,11.38,5.93,4.02,11.89,5.59,3.82
2017-12-04,38.61,0.0,0.56,23.27,1.63,9.43,5.26,4.71,9.61,9.08,3.53
2017-12-05,41.5,0.0,1.05,15.21,0.73,7.83,4.81,6.63,9.32,2.51,2.92
2017-12-06,27.96,0.43,0.83,8.36,4.78,8.81,5.93,7.69,7.48,1.26,4.45
2017-12-07,53.13,2.92,1.75,7.35,12.75,20.98,5.22,6.22,9.64,5.2,6.21
2017-12-08,67.56,1.33,2.68,7.98,4.26,18.64,5.22,4.78,11.96,6.71,6.28
2017-12-09,75.26,1.38,3.65,17.98,3.16,21.25,4.95,4.93,12.24,7.89,4.79
2017-12-10,93.18,1.2,3.96,29.86,7.82,24.04,4.74,8.01,10.31,8.9,4.29
2017-12-11,81.22,1.31,1.8,19.42,4.33,25.71,4.95,6.31,6.9,0.9,5.51
2017-12-12,12.48,1.31,1.99,6.88,5.0,35.81,4.58,7.83,5.31,1.05,7.01
2017-12-13,5.97,1.25,3.31,6.59,1.26,22.77,4.24,8.39,5.21,1.09,6.11
2017-12-14,5.81,1.18,5.58,5.87,0.79,12.58,3.76,5.99,4.3,0.77,5.09
2017-12-15,27.53,1.17,3.23,4.83,0.76,12.0,3.69,5.9,,0.82,3.45
2017-12-16,37.64,1.13,2.1,2.85,3.23,16.57,3.79,8.85,,0.83,4.41
2017-12-17,36.74,1.07,1.51,3.48,1.7,24.39,4.02,7.63,,0.97,4.32
2017-12-18,52.45,1.14,2.09,6.42,1.14,20.96,4.25,6.61,,0.79,3.77
2017-12-19,85.56,1.19,2.33,10.74,3.02,19.14,4.07,5.47,,1.835,3.13
2017-12-20,63.32,1.21,2.85,14.07,5.27,34.41,4.75,6.36,,2.88,3.7
2017-12-21,58.24,1.13,2.5,10.87,2.56,32.45,4.18,6.32,7.27,1.49,3.95
2017-12-22,47.21,1.17,2.26,7.93,1.11,38.49,3.69,7.57,5.61,2.87,4.44
2017-12-23,87.65,1.22,2.94,9.81,1.1,25.14,3.65,8.59,7.25,6.25,3.9
2017-12-24,101.88,1.11,3.04,14.99,1.52,22.93,3.39,6.44,7.97,6.06,4.81
2017-12-25,87.41,1.22,2.95,15.78,0.93,21.63,3.05,4.26,9.25,4.96,3.96
2017-12-26,69.1,1.21,2.7,12.99,1.13,30.55,3.48,6.7,10.6,5.8,4.01
2017-12-27,106.69,0.97,2.53,18.27,1.72,22.49,4.1,6.4,11.05,8.26,4.1
2017-12-28,84.76,0.95,3.21,23.66,2.72,21.6,4.81,7.63,8.68,11.64,4.12
2017-12-29,99.28,1.2,4.44,19.38,1.56,21.46,3.82,6.08,9.54,12.16,3.76
2017-12-30,59.77,1.16,3.92,25.19,1.16,23.28,3.73,4.18,11.08,4.54,3.28
2017-12-31,45.82,,3.4,21.12,1.12,23.6,3.56,3.18,12.65,2.38,4.16
2018-01-01,45.6,,2.97,14.77,1.23,21.07,2.96,3.67,11.41,4.52,3.2
2018-01-02,61.83,,4.07,9.71,3.19,16.68,3.03,3.6,11.12,5.3,3.84
2018-01-03,60.99,,3.11,6.6,6.27,16.7,2.56,5.95,8.49,13.34,6.55
2018-01-04,72.46,,3.17,8.2,7.18,26.54,2.78,6.12,,7.31,7.23
2018-01-05,61.48,,3.06,8.14,5.87,20.49,3.05,7.79,,14.2,7.88
2018-01-06,64.94,,3.56,13.64,4.82,25.95,2.81,9.12,,14.72,7.14
2018-01-07,56.8,,3.7,6.5,5.49,21.34,3.33,8.18,,6.89,7.26
2018-01-08,49.51,,2.86,7.87,5.86,12.46,3.87,6.42,,18.63,6.16
2018-01-09,37.96,23.53,2.56,13.99,5.16,11.99,3.1,4.42,,11.0,1.1
2018-01-10,55.8,0.39,4.02,7.3,5.43,13.68,2.82,6.77,,15.98,1.93
2018-01-11,59.55,0.32,3.17,6.83,3.11,22.96,2.75,7.06,,10.51,6.61
2018-01-12,102.25,0.3,3.65,11.32,2.32,27.68,3.16,7.25,9.86,10.34,8.48
2018-01-13,76.58,0.25,4.43,21.81,2.15,28.97,2.65,8.39,10.37,19.86,7.12
2018-01-14,58.18,1.11,2.54,10.03,3.4,24.52,2.84,7.05,10.4,4.37,6.93
2018-01-15,38.97,0.23,1.81,7.7,4.15,9.33,2.82,5.69,8.29,3.94,7.71
2018-01-16,77.88,0.22,2.28,9.36,3.46,26.83,3.56,5.93,10.33,3.18,6.52
2018-01-17,85.81,0.29,3.33,12.58,4.04,18.36,3.98,5.94,8.03,1.19,6.54
2018-01-18,54.29,0.39,3.03,14.81,3.89,30.44,3.67,5.85,8.02,1.73,6.81
2018-01-19,61.87,0.36,2.9,16.52,12.02,33.75,3.94,5.69,7.62,1.55,6.79
2018-01-20,118.22,0.37,3.05,4.43,4.84,37.82,3.02,6.25,8.02,0.91,6.58
2018-01-21,189.75,0.26,2.95,7.02,5.79,27.78,3.45,5.57,8.52,2.1,5.83
2018-01-22,48.33,0.44,2.68,10.9,4.52,16.9,3.7,5.62,7.65,0.63,5.57
2018-01-23,40.51,0.39,3.09,6.67,24.62,12.28,3.71,7.16,7.61,2.27,5.76
2018-01-24,109.29,0.39,2.55,6.23,18.98,12.56,3.34,6.970000000000001,6.69,6.63,6.37
2018-01-25,111.01,0.35,2.71,3.87,18.65,32.98,2.76,6.780000000000001,7.93,3.42,7.39
2018-01-26,102.83,0.39,2.32,3.7,16.63,33.63,2.74,6.590000000000002,7.76,4.1,7.14
2018-01-27,56.14,0.46,2.54,4.87,13.28,27.88,2.94,6.4,7.16,3.09,6.61
2018-01-28,82.3,0.29,1.75,4.36,15.75,18.63,3.66,8.94,8.26,2.41,4.43
2018-01-29,69.89,0.29,2.39,5.5,18.14,17.05,3.64,9.41,8.29,2.57,4.24
2018-01-30,100.81,0.4,2.12,4.26,9.56,29.14,3.27,14.99,8.52,7.15,4.83
2018-01-31,41.88,0.46,2.83,3.78,5.67,41.6,3.12,21.31,8.08,1.99,5.11
2018-02-01,5.81,0.41,3.56,5.48,3.58,37.74,3.36,19.38,8.01,3.73,4.65
2018-02-02,5.81,1.34,3.61,5.93,3.57,41.64,3.18,22.89,7.19,3.39,3.9
2018-02-03,5.81,0.24,3.4,4.57,5.69,32.65,3.75,15.95,8.71,0.5,3.54
2018-02-04,5.81,0.02,1.4,3.23,1.91,19.19,3.66,14.47,7.43,0.73,3.19
2018-02-05,5.81,0.18,2.54,4.47,0.78,5.67,3.07,14.98,7.9,1.13,2.8
2018-02-06,5.81,0.26,2.54,4.88,0.4,43.34,2.62,14.87,7.85,0.83,3.07
2018-02-07,5.81,0.07,1.71,3.92,0.53,35.02,2.97,17.02,7.75,2.57,2.3
2018-02-08,5.81,0.25,1.84,6.09,0.8,16.53,2.52,20.99,8.26,2.53,2.28
2018-02-09,5.81,2.58,2.1,6.44,0.75,17.15,2.7,18.5,8.28,2.9,3.07
2018-02-10,5.81,4.2,1.68,11.0,1.04,16.88,2.63,13.03,8.25,2.19,2.64
2018-02-11,5.81,0.92,1.45,5.29,2.25,4.53,3.22,9.11,7.74,1.37,2.1
2018-02-12,5.81,0.89,1.79,2.11,1.14,3.46,2.78,9.5,6.72,1.52,1.88
2018-02-13,5.81,0.91,1.59,4.16,1.52,4.74,2.9,6.38,6.54,3.21,1.84
2018-02-14,5.81,0.8,1.18,2.66,0.13,9.6,2.9,7.44,6.58,2.95,2.37
2018-02-15,5.81,0.96,1.7,2.82,0.14,13.04,2.3,13.43,7.03,5.08,3.82
2018-02-16,5.81,1.17,1.91,3.48,0.14,16.62,2.71,10.28,7.47,15.65,3.02
2018-02-17,5.81,1.91,1.69,3.91,0.26,22.59,2.53,12.42,7.6,25.16,2.52
2018-02-18,5.81,0.91,0.32,3.78,0.39,18.56,3.26,13.43,7.97,21.63,3.09
2018-02-19,5.81,1.06,0.28,5.52,0.58,6.61,3.19,9.42,7.72,23.16,2.23
2018-02-20,41.52,1.02,0.71,5.42,0.63,10.52,2.99,16.56,8.05,23.83,2.51
2018-02-21,134.73,1.12,1.62,8.8,2.11,14.68,3.31,13.37,7.7,4.07,2.68
2018-02-22,129.03,1.19,3.38,8.11,1.62,9.21,3.68,17.12,7.48,5.17,3.28
